row,col,rep,line,grid,entry,name,breeder,irrigation,Tier,Row,Name/Code,Breeder,Weight per row (lbs),cc_0412,cc_0415,cc_0427,cc_0506,cc_0516,cc_0520,cc_0523,cc_0527,cc_0531,cc_0602,cc_0607,cc_0614,cc_0617,cc_0620,cc_0623,cc_0627,cc_0630,cc_0708,cc_0713,cc_0716,cc_0719,cc_0721,cc_0725,cc_0728,cc_0802,cc_0808,cc_0812
4,24,314.000000,2,1,29,DPL_1044,Commercial,Yes,4,48,DPL 1044,Commercial,5.626000,0.119803,0.091313,1.516288,1.343515,9.611110,19.822122,29.212066,35.795448,49.288224,48.766422,59.789485,70.815405,83.106511,86.630864,81.630898,93.956499,97.370765,84.166564,89.959410,78.673642,93.913505,87.394579,94.197445,76.732673,69.417251,44.280552,46.767534
4,25,315.000000,1,1,C,PHY_499,Visual_Check,Yes,4,49,PHY499,Visual Check,9.376000,0.205194,0.236339,4.747447,1.327847,22.158948,38.684023,54.733652,50.303275,63.218968,62.940813,90.563415,95.347613,98.606622,98.890465,96.053800,99.109404,100.000022,97.029107,98.384215,92.169220,97.499941,96.417050,98.464151,91.295591,76.742219,55.156621,57.837302
4,25,315.000000,2,1,C,PHY_499,Visual_Check,Yes,4,50,PHY499,Visual Check,10.272000,0.244703,0.297214,4.125713,1.807673,25.882002,40.061989,47.843576,58.144563,70.420041,70.736532,91.052811,95.581961,97.443470,98.377886,97.646010,99.070445,100.229649,96.957214,95.961489,91.365584,94.760378,96.080828,95.843408,91.980336,74.155171,57.178779,62.688965
4,26,316.000000,1,1,14,CA_4001,Dever,Yes,4,51,CA 4001,Dever ,9.050000,0.299507,0.195159,4.237068,4.516246,29.037733,41.826023,51.536267,56.952047,69.604957,67.480465,84.538507,87.905973,91.589978,93.912102,93.066313,96.694001,98.009363,93.593886,94.638860,91.990719,95.848173,96.113216,96.028979,93.735114,84.828451,69.282672,73.505571
4,26,316.000000,2,1,14,CA_4001,Dever,Yes,4,52,CA 4001,Dever ,6.804000,0.072646,0.066247,2.301342,2.963174,18.805071,25.294389,29.793610,43.263659,53.470466,54.811441,72.852602,79.724149,82.522174,86.782025,88.208398,91.873632,99.154145,94.877535,96.502565,93.828588,97.227992,97.367879,98.123582,96.139787,88.933349,75.015785,78.037339
4,27,317.000000,1,1,30,UA_103,Commercial,Yes,4,53,UA 103,Commercial,11.168000,0.188626,0.107427,2.730060,0.722678,26.539011,44.538399,51.542901,54.398244,68.397425,72.654059,78.480659,83.652345,90.843684,93.829367,91.314045,96.964621,96.012558,94.101302,91.258709,83.234222,92.812935,91.316655,90.505937,81.499423,71.445338,57.151686,57.802876
4,27,317.000000,2,1,30,UA_103,Commercial,Yes,4,54,UA 103,Commercial,8.720000,0.163136,0.127122,4.565566,1.069328,33.261365,47.822947,55.722055,58.011321,69.317007,71.101589,92.194736,92.164908,93.769049,95.219676,94.470809,97.834917,98.911110,93.256303,92.218826,87.234018,93.798520,92.393953,92.070846,88.409468,78.162621,65.748803,57.893178
4,28,318.000000,1,1,C,PHY_499,Visual_Check,Yes,4,55,PHY499,Visual Check,9.492000,0.324997,0.177254,4.868082,3.695644,37.937604,51.729165,61.274360,64.553500,73.060358,71.264490,87.956439,89.057372,93.852789,95.293080,93.287546,98.135451,100.095560,97.291672,98.513427,94.917979,98.397918,97.660917,98.342570,93.032299,82.002071,69.850054,66.701167
4,28,318.000000,2,1,C,PHY_499,Visual_Check,Yes,4,56,PHY499,Visual Check,11.720000,0.070097,0.066247,5.922245,3.366620,37.182565,47.339867,56.480494,63.154460,71.968934,71.584405,95.927952,95.490875,98.463069,98.176960,96.948790,99.034966,100.264288,95.909039,97.383719,92.196800,96.457775,94.989649,95.746712,90.069376,77.614963,59.429854,62.944246
4,29,319.000000,1,1,22,5237,Stelly,Yes,4,57,5237,Stelly,7.478000,0.351761,0.150398,4.719608,1.131999,25.902859,39.521494,51.534056,58.348867,67.340834,66.936806,90.050490,92.556667,95.924194,97.136250,94.181697,98.291979,99.411149,93.899169,94.117525,92.794356,97.330201,94.789920,97.025799,93.253663,82.758657,66.317756,61.761056
4,29,319.000000,2,1,22,5237,Stelly,Yes,4,58,5237,Stelly,6.312000,0.127450,0.107427,2.182563,0.781432,20.999274,36.098357,48.688251,53.774227,63.330433,62.791650,89.205027,93.097877,96.578467,96.838904,93.930296,98.470073,99.569262,91.654867,97.590100,91.963140,98.591385,96.090081,96.846628,94.361129,80.867776,59.608510,58.512314
4,30,320.000000,1,1,C,PHY_499,Visual_Check,Yes,4,59,PHY499,Visual Check,9.362000,0.160587,0.388527,4.931183,2.154324,30.921160,41.404318,57.117318,59.394816,67.292068,61.886860,83.360505,86.838587,91.285387,92.715254,90.643641,96.456774,98.132836,90.829663,93.175354,86.559852,95.289674,90.671972,93.413212,90.375930,80.587126,69.280316,72.607056
4,30,320.000000,2,1,C,PHY_499,Visual_Check,Yes,4,60,PHY499,Visual Check,6.330000,0.077744,0.071618,2.488790,1.028200,15.202991,20.253726,34.072268,37.714132,47.005523,43.422076,62.892132,78.117321,82.685052,87.546540,90.055361,92.476787,99.039611,90.546260,93.390708,91.174825,97.698883,91.921237,94.893513,93.447922,85.796304,80.040161,83.563749
4,31,321.000000,1,1,5,TAM_11K-13_ELSU,Smith,Yes,4,61,TAM 11K-13 ELSU,Smith,7.950000,0.198822,0.531763,4.547007,2.655693,36.869703,48.868301,60.002924,57.438381,67.914412,68.628626,73.665125,81.553829,88.224750,92.029742,88.203370,96.370510,91.752448,81.707625,85.725920,82.278132,91.778070,85.458218,89.442282,84.521075,68.937417,58.659078,59.409769
4,31,321.000000,2,1,5,TAM_11K-13_ELSU,Smith,Yes,4,62,TAM 11K-13 ELSU,Smith,11.248000,0.226861,0.152188,5.779339,3.488046,37.799945,50.420493,63.133973,59.625769,68.801483,68.895549,90.254405,95.567812,96.211301,97.841046,95.200711,99.745255,99.786597,94.191950,97.472553,93.982574,96.926841,95.008927,95.935127,92.091986,84.771931,73.325810,74.923387
4,32,322.000000,1,1,7,11_HF4IPSC-21-01,Hague,Yes,4,63,11 HF4IPSC-21-01,Hague,6.794000,0.079019,0.030438,0.755360,0.532705,20.154548,28.563099,40.789871,49.177380,51.401405,52.114734,71.238535,82.498293,87.147178,92.583999,88.619021,95.993451,98.411070,89.533511,96.403861,91.688111,98.098592,94.536212,97.610952,94.732866,87.762415,74.050254,75.320079
4,32,322.000000,2,1,7,11_HF4IPSC-21-01,Hague,Yes,4,64,11 HF4IPSC-21-01,Hague,8.448000,0.145293,0.041180,2.228961,2.422635,32.397867,45.619390,60.997961,66.940752,57.998712,58.672010,79.313574,81.525530,85.456742,89.807113,80.534787,93.406912,97.126053,88.171717,93.995492,92.190671,97.116657,92.519651,96.635461,91.252351,80.812426,59.533907,63.493206
4,33,323.000000,1,1,C,PHY_499,Visual_Check,Yes,4,65,PHY499,Visual Check,12.068000,0.229410,0.243501,2.037802,1.592241,31.179792,41.158818,59.562897,65.501739,65.102254,60.595425,90.254405,94.693209,96.122960,98.090493,95.140375,98.168148,100.089414,95.596462,94.313138,92.413605,96.034339,90.617992,93.542614,89.535005,77.213868,59.718060,67.336192
4,33,323.000000,2,1,C,PHY_499,Visual_Check,Yes,4,66,PHY499,Visual Check,5.368000,0.056078,0.035809,0.653284,0.233059,15.860000,28.080019,47.708693,40.994104,37.842209,34.211273,51.774052,63.629337,73.014506,88.875886,89.050593,94.812186,97.587542,90.244102,85.742969,81.153501,84.378880,82.989763,84.515768,81.777580,72.427224,51.729161,61.792834
5,3,213.000000,1,1,C,PHY_499,Visual_Check,Yes,3,5,PHY499,Visual Check,10.004000,0.254899,0.182626,6.330548,9.075578,42.457412,48.438677,60.224043,63.236626,73.227554,68.870035,91.981410,96.277044,97.477518,98.925923,96.963874,99.784909,100.248645,99.578693,100.273044,97.299777,100.203000,97.434969,99.201457,96.693520,87.053773,80.662122,66.646880
5,3,213.000000,2,1,C,PHY_499,Visual_Check,Yes,3,6,PHY499,Visual Check,8.438000,0.708620,0.918499,6.536555,8.347025,42.182094,47.630903,60.080316,64.984316,74.878623,70.326335,91.535933,93.802688,96.341972,98.494834,95.989274,98.815826,100.128524,98.619082,99.868359,99.059503,100.551605,97.815147,99.724753,96.641890,86.079293,79.680099,64.970605
5,4,214.000000,1,1,15,CA_4002,Dever,Yes,3,7,CA 4002,Dever ,5.684000,0.150391,0.048342,5.161317,10.681528,40.592757,48.074387,58.351163,66.572116,72.770085,66.567825,90.626158,89.063562,87.272327,91.940787,89.517362,95.493257,97.803760,98.643046,99.504053,99.042649,100.796176,98.215374,99.497233,98.688378,94.707726,85.878112,81.178831
5,4,214.000000,2,1,15,CA_4002,Dever,Yes,3,8,CA 4002,Dever ,7.746000,0.796561,1.077849,8.231011,14.571062,44.826818,53.067534,63.545255,71.184508,77.876554,68.241981,93.857429,93.274743,89.439435,93.338560,90.465146,95.932231,98.903846,98.655549,99.075141,98.542387,100.471298,98.634881,99.393427,99.145950,95.988192,87.152660,82.059868
5,5,215.000000,1,1,9,11-11-307BB,Dever,Yes,3,9,11-11-307BB,Dever ,6.280000,0.582445,0.811072,5.332062,8.744595,39.099364,48.983132,58.766867,59.865605,69.702488,61.896674,91.023008,90.749980,91.305632,94.396066,92.607086,96.670348,98.420010,93.781432,98.591493,96.921324,98.766600,96.343790,97.748175,96.071377,91.170365,82.575123,74.414414
5,5,215.000000,2,1,9,11-11-307BB,Dever,Yes,3,10,11-11-307BB,Dever ,6.754000,0.757051,0.977584,6.258167,12.248309,43.771431,52.788377,62.353422,65.470649,72.721320,67.392145,90.906934,91.598937,91.908373,94.276008,92.937260,96.243896,97.249527,94.511820,97.732771,97.467552,98.914438,97.640096,98.666786,97.792596,89.742947,79.098974,69.449145
5,6,216.000000,1,1,C,PHY_499,Visual_Check,Yes,3,11,PHY499,Visual Check,7.774000,0.593916,1.079639,5.447129,8.258893,38.688472,44.132532,50.813207,57.260725,64.751605,61.366753,89.664620,91.280578,92.310507,95.050475,93.459337,98.287805,98.777021,95.060914,98.259490,97.400902,99.732109,97.606936,99.209989,97.909409,86.574329,82.117290,70.301847
5,6,216.000000,2,1,C,PHY_499,Visual_Check,Yes,3,12,PHY499,Visual Check,7.720000,0.128724,0.121750,3.335091,5.370141,30.026376,35.417293,46.536761,53.387826,64.454367,63.309795,87.416848,91.857161,92.737487,95.178620,93.995660,97.057147,99.003854,93.993984,96.858795,95.409048,99.190037,93.977898,97.967162,94.778688,79.192841,73.566114,60.956815
5,7,217.000000,1,1,22,5237,Stelly,Yes,3,13,5237,Stelly,5.768000,0.595190,0.660675,4.341000,7.890700,35.297052,43.524723,52.825393,56.638929,65.912694,64.768058,92.106896,92.813123,92.569088,96.150903,94.772491,98.831131,98.885968,97.847017,97.756998,97.174137,98.821355,96.498792,98.904970,97.904246,86.061753,78.912857,70.343688
5,7,217.000000,2,1,22,5237,Stelly,Yes,3,14,5237,Stelly,6.038000,0.330095,0.089522,4.441220,9.665079,41.245595,50.095800,59.169304,63.714076,74.948288,71.684501,93.822920,95.278636,94.103087,97.154290,95.509097,98.838784,99.282647,98.475296,99.347922,98.586821,99.837968,97.998681,99.621658,98.630940,87.332864,76.325672,66.114868
5,8,218.000000,1,1,C,PHY_499,Visual_Check,Yes,3,15,PHY499,Visual Check,9.230000,0.454996,0.487002,5.888838,7.753607,43.581628,49.113801,57.712128,60.938202,71.235126,69.396030,92.762561,95.526248,95.203665,98.618624,98.173115,99.579683,99.701674,99.140044,100.413024,99.662422,100.400117,98.986526,100.007730,99.259536,85.806829,82.211919,70.794402
5,8,218.000000,2,1,C,PHY_499,Visual_Check,Yes,3,16,PHY499,Visual Check,7.452000,0.049705,0.109217,2.238241,4.390903,30.516526,37.074416,44.650613,53.134666,64.600664,65.148815,89.835595,93.185426,94.043273,97.809321,96.275872,97.169847,99.037935,97.889736,99.895279,98.618231,100.473123,97.576090,99.624502,97.815829,86.035637,75.133188,64.190992
5,9,219.000000,1,1,7,11_HF4IPSC-21-01,Hague,Yes,3,17,11 HF4IPSC-21-01,Hague,8.086000,0.489407,0.499535,3.724834,7.197399,33.494969,41.378580,47.770606,56.605618,65.887150,64.108601,86.921177,88.903498,87.567716,93.904015,89.304509,95.930840,97.088062,95.177609,98.701862,97.408563,98.980144,96.095480,99.135334,96.150758,90.055170,81.710503,70.488541
5,9,219.000000,2,1,7,11_HF4IPSC-21-01,Hague,Yes,3,18,11 HF4IPSC-21-01,Hague,8.974000,0.536563,0.388527,4.513601,8.595751,39.024277,47.553690,53.559509,61.899765,70.554728,69.213502,89.197184,92.533674,91.329557,96.103627,91.013201,97.336114,97.717720,97.443792,99.894381,98.334009,99.879947,97.216734,99.993510,98.010087,87.386655,83.250091,71.065307
5,10,220.000000,1,1,14,CA_4001,Dever,Yes,3,19,CA 4001,Dever ,7.514000,1.557436,1.185276,5.862855,12.457866,43.400169,51.956846,55.994032,62.013021,70.148347,70.239977,89.030914,92.749451,91.126190,95.651387,92.628036,97.409856,97.392555,97.411493,99.166666,98.750000,99.370728,97.357854,99.497233,97.925543,85.672351,80.135968,74.674462
5,10,220.000000,2,1,14,CA_4001,Dever,Yes,3,20,CA 4001,Dever ,5.300000,0.064999,0.076989,1.243467,2.512725,17.841457,22.069236,29.097084,40.612144,51.385150,56.036146,76.319159,85.168087,85.708881,91.757278,88.687737,91.509096,96.807593,92.581136,95.615129,94.553316,96.490628,94.786065,97.399785,94.835481,86.200908,74.792366,73.175612
5,11,221.000000,1,1,C,PHY_499,Visual_Check,Yes,3,21,PHY499,Visual Check,7.292000,0.108332,0.241710,1.345543,2.536226,25.788143,37.458504,48.626338,47.098806,57.917436,59.771104,78.908881,85.175161,87.337662,94.699010,92.055679,97.072452,96.954532,97.025981,98.106948,97.689721,98.688118,95.589604,98.465573,94.909054,82.267909,69.701632,59.371371
5,11,221.000000,2,1,C,PHY_499,Visual_Check,Yes,3,22,PHY499,Visual Check,9.992000,0.440976,0.649932,7.752183,7.902451,46.751960,58.304201,67.868136,73.975926,81.691892,79.315356,94.555446,96.624586,97.441629,99.548607,96.952142,99.734125,100.046953,99.601616,100.016415,99.256390,99.682830,97.411064,98.090165,98.678052,79.354215,72.917845,58.935487
5,12,222.000000,1,1,3,13Q-18,Smith,Yes,3,23,13Q-18,Smith,9.264000,0.620680,0.657094,5.268961,8.388153,43.295881,55.334447,63.421428,72.545796,79.290761,73.865026,98.232193,98.971599,98.567053,99.709099,97.439023,99.555335,100.248645,99.105660,100.118708,99.555169,100.516927,98.452889,99.709822,99.482191,87.743705,86.558185,76.496384
5,12,222.000000,2,1,3,13Q-18,Smith,Yes,3,24,13Q-18,Smith,7.842000,0.272742,0.352718,5.961219,8.411654,35.107249,48.511931,55.828192,66.436653,77.446951,67.111484,90.648118,95.832226,93.939289,97.871527,90.662077,97.706216,99.005530,96.997849,98.493687,96.740525,99.230190,95.564927,98.539517,97.025243,85.991980,77.581766,73.359923
5,13,223.000000,1,1,17,CA_4004,Dever,Yes,3,25,CA 4004,Dever ,6.816000,1.433809,1.378644,9.964441,17.589073,51.751489,65.322721,70.459654,80.382643,89.060162,79.672562,97.841617,99.243088,98.604782,99.381894,96.746830,100.073617,100.289989,97.428164,98.059391,96.904470,98.934515,96.962254,98.095853,97.047831,90.318280,80.341325,76.901815
5,13,223.000000,2,1,17,CA_4004,Dever,Yes,3,26,CA 4004,Dever ,6.036000,1.952530,1.210342,9.756578,18.533058,49.891005,61.636266,66.782441,77.846605,86.591687,82.261321,98.354542,100.035448,97.929344,99.658712,97.688748,99.894827,100.344742,99.314045,99.076936,98.769918,100.177447,97.708728,99.022996,98.320514,89.985397,78.770717,74.917561
5,14,224.000000,1,1,C,PHY_499,Visual_Check,Yes,3,27,PHY499,Visual Check,8.508000,2.817913,2.723270,10.602878,12.714426,48.445584,59.545559,63.930002,76.449785,83.373149,77.529328,97.579664,99.034387,98.320435,99.268057,96.729232,100.246145,100.141374,99.465124,100.001161,99.390458,100.033260,98.826897,99.837801,99.362151,90.130400,80.486214,72.616589
5,14,224.000000,2,1,C,PHY_499,Visual_Check,Yes,3,28,PHY499,Visual Check,9.852000,1.641552,3.068826,8.696847,8.358776,40.198551,52.570595,58.638618,70.638216,80.684067,79.913970,96.967919,98.390594,98.714288,99.594639,97.376172,100.482677,100.391673,100.205931,99.911430,98.294938,99.649977,97.163524,97.882554,97.427958,83.309043,74.296054,61.122324
5,15,225.000000,1,1,25,5435,Stelly,Yes,3,29,5435,Stelly,3.524000,0.507250,0.800330,4.396678,5.953767,31.809687,43.463348,49.703189,60.873802,70.310899,69.615849,87.667820,90.000952,91.087541,93.918322,92.185570,96.348248,95.106342,95.847566,96.334769,96.834755,98.399743,97.198997,98.341148,96.375349,92.618052,82.480101,79.254160
5,15,225.000000,2,1,25,5435,Stelly,Yes,3,30,5435,Stelly,4.960000,0.873031,0.590847,7.206542,8.364651,40.811760,53.582291,64.661907,78.246331,86.940014,88.284750,98.572574,98.450728,99.164273,99.633207,99.485431,100.571724,100.449219,100.554975,99.885408,98.696373,99.697431,98.093533,98.614172,98.553494,89.171902,78.044703,75.043613
5,16,226.000000,1,1,C,PHY_499,Visual_Check,Yes,3,31,PHY499,Visual Check,4.080000,0.021666,0.017904,0.000000,0.058754,3.024329,15.862449,24.343020,39.592843,51.032179,53.048965,93.722531,90.106187,90.624672,94.304001,87.115640,95.324207,97.838400,98.237738,99.554302,99.238770,99.925576,98.877022,99.948006,99.568026,95.559031,87.015232,84.614002
5,16,226.000000,2,1,C,PHY_499,Visual_Check,Yes,3,32,PHY499,Visual Check,11.138000,0.480485,0.691112,10.137042,13.460606,54.072923,74.849694,75.341968,84.144507,94.117866,85.071862,96.676163,95.731413,95.816529,99.627609,95.976704,99.652730,99.249125,99.868348,99.482518,97.996160,99.219239,97.473527,97.871889,97.714505,84.971895,75.819151,63.193437
5,17,227.000000,1,1,5,TAM_11K-13_ELSU,Smith,Yes,3,33,TAM 11K-13 ELSU,Smith,8.044000,0.583720,0.902385,8.730254,9.326263,45.195995,70.717775,69.789663,77.053815,82.662563,76.732484,96.120887,96.850091,97.633954,97.833581,98.088476,98.802609,99.563675,98.655549,97.157598,97.259174,97.821168,97.290764,97.270383,96.998137,87.224112,80.101807,67.496934
5,17,227.000000,2,1,5,TAM_11K-13_ELSU,Smith,Yes,3,34,TAM 11K-13 ELSU,Smith,8.956000,1.226066,1.011602,9.537580,9.851134,47.175366,63.364663,65.765292,78.348483,84.053547,77.464560,95.683253,97.646872,98.161238,98.680830,97.974508,99.947698,99.687148,99.582861,98.619310,97.950194,99.146233,98.322565,97.758840,97.336960,90.630113,85.314263,76.443686
5,18,228.000000,1,1,6,10x-64,Hague,Yes,3,35,10x-64,Hague,10.106000,1.463123,1.380435,10.714234,15.775524,49.350797,62.232197,68.522649,78.552787,83.735409,80.932595,92.441003,94.477432,95.349059,97.073422,95.589546,98.716344,99.332930,98.868102,99.295878,98.121034,99.726633,98.911724,98.315552,97.610599,90.464841,85.665687,74.176611
5,18,228.000000,2,1,6,10x-64,Hague,Yes,3,36,10x-64,Hague,6.368000,0.182253,0.155769,3.704419,6.069317,24.661841,37.698064,46.315642,58.928470,68.288282,68.636477,93.982915,93.431269,92.470625,95.584205,91.404549,97.055060,98.387046,96.805093,98.928880,95.684843,99.396280,97.575319,98.226677,97.333733,89.494650,80.091206,80.172801
5,19,229.000000,1,1,C,PHY_499,Visual_Check,Yes,3,37,PHY499,Visual Check,10.058000,0.382349,0.336604,9.173819,9.218547,48.099351,62.624204,67.291015,78.026481,85.588507,81.421299,95.330323,96.244324,96.713739,99.416108,97.534555,99.855869,100.470450,99.810000,99.382020,97.723429,99.319623,98.389655,98.899993,99.085285,85.872704,78.314455,70.568780
5,19,229.000000,2,1,C,PHY_499,Visual_Check,Yes,3,38,PHY499,Visual Check,9.238000,0.500877,0.128912,10.281804,7.040721,40.442583,55.352265,67.257847,72.867797,79.232706,76.045550,98.147489,98.343725,98.198047,99.653113,98.388482,99.981091,100.497268,100.471621,99.788499,97.549525,99.463811,97.658603,96.245122,96.539920,76.859157,69.337251,58.355544
5,20,230.000000,1,1,12,7-7-1303CT,Dever,Yes,3,39,7-7-1303CT,Dever ,6.904000,1.241360,0.676789,8.967812,11.805693,46.401555,60.571114,70.364573,74.233527,81.020783,74.624578,88.826999,91.534381,93.312622,95.772690,93.351235,97.399421,98.556333,96.157017,98.002860,95.486423,98.914438,96.440955,97.928058,94.464390,80.761753,72.836173,71.761769
5,20,230.000000,2,1,12,7-7-1303CT,Dever,Yes,3,40,7-7-1303CT,Dever ,7.914000,1.066754,0.558619,10.383880,12.005458,46.900048,59.355494,67.901304,71.066811,79.513690,73.717826,97.237714,96.835057,97.199613,98.433249,97.355222,98.293371,99.289352,99.967331,98.343837,95.369210,98.133270,96.076972,96.912751,95.352427,80.979257,72.787092,73.229370
5,21,231.000000,1,1,30,UA_103,Commercial,Yes,3,41,UA 103,Commercial,8.448000,0.228135,0.207692,3.685860,2.230704,35.970747,53.699102,60.595524,61.346811,69.586380,69.229203,92.495903,93.908808,94.965329,97.389429,96.644594,97.626909,98.232285,98.825383,98.268463,93.476949,98.662566,96.353815,97.182219,94.903891,83.523038,77.332432,70.044183
5,21,231.000000,2,1,30,UA_103,Commercial,Yes,3,42,UA 103,Commercial,7.172000,0.210292,0.048342,5.326494,3.952205,36.784188,50.915452,56.495973,61.189141,69.375061,68.477501,95.416595,95.589920,96.274796,98.376642,95.923072,98.730258,99.628484,96.089292,95.399776,92.147769,96.213204,94.339568,95.162981,92.865792,81.699202,73.809165,69.040272
5,22,232.000000,1,1,C,PHY_499,Visual_Check,Yes,3,43,PHY499,Visual Check,9.896000,0.279115,0.180835,6.686884,4.665090,38.550813,49.719631,57.519755,65.583905,72.359060,72.228160,93.104511,94.151999,95.460405,97.154912,95.722788,98.976529,99.231246,96.217449,95.747033,93.643958,96.273434,95.478558,95.039979,93.217522,81.189744,75.856453,70.691654
5,22,232.000000,2,1,C,PHY_499,Visual_Check,Yes,3,44,PHY499,Visual Check,9.008000,0.875580,1.129772,12.607273,0.953778,18.769614,27.153456,34.974434,46.115036,54.524734,57.160755,83.550303,91.185955,95.281883,97.656916,96.742640,98.054752,99.754751,97.266665,98.135662,93.917455,97.793791,96.491080,96.359593,96.166892,82.085876,72.616681,67.527653
5,23,233.000000,1,1,27,STV_6182,Commercial,Yes,3,45,STV 6182,Commercial,5.510000,0.042058,0.075199,1.291721,0.293771,14.879700,24.122326,40.871685,41.769128,54.301805,58.236297,74.758424,83.726628,90.131437,95.077846,88.778242,98.320502,97.735598,90.070101,90.640465,84.662994,89.701040,88.032321,89.402466,84.114488,74.046029,59.953259,58.862663
5,23,233.000000,2,1,27,STV_6182,Commercial,Yes,3,46,STV 6182,Commercial,8.954000,0.042058,0.078780,2.184419,0.712885,19.929287,36.613114,49.738568,50.041232,62.508382,65.052645,86.438055,94.632190,97.880572,98.530913,98.111102,99.835694,100.143609,99.645376,98.717116,93.168212,97.737211,93.875335,93.817060,93.102645,76.944521,64.975279,60.311462
5,24,234.000000,1,1,19,PSC_355,Check,Yes,3,47,PSC 355,Check,4.574000,0.239605,0.307957,4.868082,0.031336,4.231975,13.310440,19.299290,32.877449,40.703132,43.400487,69.061349,77.289588,84.472111,89.076190,89.487194,92.816975,98.021096,95.940297,96.055706,94.011685,97.167762,95.600400,97.391964,95.975861,88.386081,78.670983,78.725061
5,24,234.000000,2,1,19,PSC_355,Check,Yes,3,48,PSC 355,Check,4.940000,0.089215,0.146817,4.587837,2.982759,19.378651,29.182788,34.693613,39.139820,45.177969,46.611412,69.029977,79.094506,85.989546,86.942517,83.867533,91.500052,91.957492,94.159650,93.455314,91.187849,93.887953,91.255734,94.237260,87.438177,79.578735,68.324601,76.544845
5,25,235.000000,1,1,C,PHY_499,Visual_Check,Yes,3,49,PHY499,Visual Check,8.690000,0.604112,0.662465,12.720485,2.281625,32.856731,49.553324,57.793943,59.439230,66.702235,66.618854,84.632622,86.751038,90.580502,93.252094,91.775785,96.533299,97.723866,98.127294,96.669464,93.813266,96.143848,94.430564,95.287406,92.457914,80.594142,70.044417,72.629565
5,25,235.000000,2,1,C,PHY_499,Visual_Check,Yes,3,50,PHY499,Visual Check,9.424000,0.094313,0.177254,5.248545,2.861333,29.821973,42.172494,48.710363,54.222808,62.482838,64.817124,86.074145,89.549944,91.424340,95.301789,93.792025,95.695700,98.403807,98.030395,95.878937,92.501707,95.322527,93.963246,94.850853,92.747043,82.207491,65.742914,67.499317
5,26,236.000000,1,1,18,DPL_491,Check,Yes,3,51,DPL 491,Check,7.166000,0.137646,0.141445,3.453870,2.628275,24.795329,36.324058,41.523987,46.152788,53.869880,57.103837,77.754408,77.947529,82.327088,85.051448,86.012825,88.641502,92.524575,94.707702,94.651423,91.343367,93.811296,91.810963,92.667374,90.774127,81.743249,65.463345,72.103379
5,26,236.000000,2,1,18,DPL_491,Check,Yes,3,52,DPL 491,Check,6.320000,0.073921,0.084151,3.836189,2.201327,20.358951,30.291496,35.129218,42.890581,49.123349,52.833071,66.713188,72.699029,79.052041,85.116765,85.073422,89.861725,94.935938,92.554046,94.368771,93.053297,96.570935,94.082775,95.615177,91.877076,84.984368,70.713496,75.126235
5,27,237.000000,1,1,11,13-2-501FQ,Dever,Yes,3,53,13-2-501FQ,Dever ,7.402000,0.080293,0.184416,3.659877,1.870345,25.151991,38.070274,46.457158,55.084440,63.455830,67.417660,78.350467,79.112193,85.399688,87.532854,83.099920,91.872241,89.305328,87.919572,89.773667,92.854112,94.435500,92.000666,94.856541,88.458517,84.043021,70.502642,73.020961
5,27,237.000000,2,1,11,13-2-501FQ,Dever,Yes,3,54,13-2-501FQ,Dever ,7.234000,0.314801,0.080570,5.944516,5.801006,34.214551,44.734403,53.862442,59.496969,66.298176,67.859260,91.161043,88.540038,90.996439,93.586141,90.506208,96.517994,98.581475,96.557116,96.880331,98.580692,98.960067,96.330681,98.922034,95.649301,90.097268,81.587210,82.716343
5,28,238.000000,1,1,C,PHY_499,Visual_Check,Yes,3,55,PHY499,Visual Check,6.126000,0.145293,0.320490,3.930841,1.842926,22.355008,31.538793,42.357607,46.759039,51.552347,54.424795,74.956065,79.202394,84.582537,87.855082,89.912900,91.882676,97.628327,94.837942,94.014335,93.912859,95.200241,94.102824,95.817812,94.617344,87.917941,77.286492,78.378949
5,28,238.000000,2,1,C,PHY_499,Visual_Check,Yes,3,56,PHY499,Visual Check,8.394000,0.138920,0.141445,5.697678,2.892669,31.117220,41.643878,54.178643,58.109032,62.294741,64.016356,82.063291,84.054715,86.472660,89.384733,86.692447,92.842019,91.441809,93.756426,91.356515,89.078016,92.179605,91.387601,90.209450,88.827672,79.880434,68.730603,67.358436
5,29,239.000000,1,1,8,TAM_WK-11_Lo,Hague,Yes,3,57,TAM WK-11 Lo,Hague,8.922000,0.827149,0.494163,5.224418,2.058358,33.300994,45.528317,55.812714,59.345961,64.537965,66.985873,81.856239,82.204696,85.452140,88.203437,87.805318,91.252390,92.658664,92.400884,89.232592,87.341272,92.205157,89.934752,90.367292,88.712150,83.015919,76.224368,72.727017
5,29,239.000000,2,1,8,TAM_WK-11_Lo,Hague,Yes,3,58,TAM WK-11 Lo,Hague,6.670000,0.156763,0.093103,3.838045,1.294553,30.026376,44.146391,54.373228,53.927455,57.792039,60.118496,87.783895,87.755637,90.203214,93.499052,94.366058,96.762178,97.250085,98.009557,97.034667,94.486666,97.406857,95.078331,95.276030,91.936450,89.857156,83.087141,78.955715
