cv0412,cv0415,cv0427,cv0506,cv0516,cv0520,cv0523,cv0527,cv0531,cv0602,cv0614,cv0617,cv0620,cv0623,cv0627,cv0630,cv0708,cv0713,cv0716,cv0719,cv0721,cv0725,cv0728,cv0802,cv0808,cv0812
4e-06,0.0,0.0,0.000155,0.005364,0.021525,0.042863,0.073154,0.137138,0.228543,0.548113,0.485843,0.628008,0.617158,0.709529,0.704557,0.645739,0.58121,0.586101,0.612721,0.572077,0.583657,0.549665,0.506802,0.47124,0.4822
0.000141,0.0,0.0,0.007832,0.07198,0.132296,0.198248,0.313616,0.431995,0.516163,0.753667,0.702924,0.812416,0.775051,0.852507,0.771336,0.780506,0.712802,0.725779,0.744176,0.724574,0.727784,0.711316,0.695938,0.671287,0.654323
6.9e-05,0.0,0.0,0.02293,0.115537,0.202865,0.297881,0.40038,0.497856,0.604284,0.908979,0.843551,0.916642,0.902734,0.951504,0.915904,0.9022,0.873824,0.880264,0.889468,0.878171,0.898906,0.876695,0.877215,0.863318,0.87429
1.3e-05,0.0,0.0,0.002639,0.016365,0.032433,0.064518,0.103383,0.15795,0.269344,0.622552,0.586776,0.685397,0.682097,0.755194,0.753623,0.751853,0.754557,0.762133,0.785429,0.770453,0.787431,0.756907,0.749006,0.727335,0.739177
2e-06,0.0,0.001781,0.011348,0.080514,0.141243,0.242272,0.317943,0.397462,0.5126,0.796205,0.775504,0.83991,0.831788,0.89166,0.842743,0.875718,0.871772,0.855427,0.871621,0.86396,0.875181,0.84375,0.839441,0.825455,0.794925
0.0,0.0,1.3e-05,0.016322,0.107585,0.173264,0.280844,0.401126,0.52069,0.623913,0.962666,0.900682,0.989161,0.983533,1.024517,0.986613,0.97975,0.947851,0.928725,0.962035,0.946786,0.968774,0.934626,0.935995,0.925466,0.915368
1e-06,0.0,0.0,0.012517,0.084265,0.140491,0.236498,0.339937,0.472424,0.578658,0.908008,0.872763,0.965779,0.970031,1.03145,0.994996,0.954868,0.896234,0.86132,0.898588,0.87096,0.87645,0.828113,0.805908,0.777695,0.729137
2e-06,0.0,0.0,0.008028,0.05376,0.088311,0.168762,0.235011,0.345585,0.466551,0.796551,0.763778,0.860043,0.860425,0.92849,0.915916,0.865677,0.81082,0.79355,0.8289,0.79442,0.788083,0.756528,0.726319,0.703438,0.693923
0.0,0.0,0.0,0.016374,0.09356,0.14379,0.215686,0.302811,0.400656,0.517756,0.847506,0.821554,0.909936,0.911702,0.965527,0.953614,0.883288,0.828136,0.818743,0.856587,0.834894,0.857968,0.832496,0.839866,0.844192,0.829409
1e-06,0.0,0.0,0.00448,0.030575,0.053236,0.098321,0.143753,0.218208,0.309106,0.631875,0.628531,0.737707,0.73101,0.810675,0.841693,0.729344,0.72102,0.737244,0.792537,0.76254,0.793682,0.771706,0.773864,0.769246,0.782289
2e-06,0.0,4.5e-05,0.003185,0.030102,0.055689,0.103146,0.133736,0.197769,0.283406,0.529499,0.518579,0.618777,0.613553,0.703801,0.682175,0.626327,0.615657,0.614707,0.668194,0.631184,0.638972,0.611278,0.588658,0.567849,0.57058
1e-05,0.0,0.0,0.001006,0.027732,0.05403,0.101682,0.1273,0.192241,0.269504,0.571742,0.565165,0.668862,0.660027,0.728759,0.734683,0.660267,0.624766,0.626065,0.672358,0.636118,0.654295,0.628463,0.603555,0.589034,0.57658
1e-06,0.0,0.0,0.0,6.3e-05,0.00444,0.020969,0.028492,0.055428,0.126296,0.387159,0.372993,0.501999,0.512995,0.585538,0.644387,0.600168,0.588696,0.601636,0.630214,0.607929,0.628819,0.609336,0.579419,0.564136,0.565134
1e-06,0.0,0.0,0.002244,0.019079,0.046587,0.092109,0.131027,0.198993,0.279012,0.413008,0.420642,0.520831,0.528451,0.602368,0.590075,0.569596,0.544551,0.544291,0.571368,0.545173,0.542467,0.534774,0.497577,0.495664,0.510641
0.0,0.0,0.0,0.007347,0.055453,0.111244,0.208988,0.250961,0.364439,0.459656,0.750042,0.74653,0.818728,0.816179,0.880341,0.865906,0.812877,0.760415,0.759286,0.780697,0.755737,0.769303,0.75973,0.747429,0.74794,0.760337
1e-06,0.0,0.0,0.012073,0.072839,0.12233,0.191837,0.287537,0.394667,0.491467,0.812341,0.776822,0.852839,0.854253,0.897094,0.893625,0.813219,0.737546,0.762601,0.790232,0.766025,0.786524,0.775148,0.76879,0.768069,0.759117
1e-06,0.0,0.0,0.012259,0.075377,0.122929,0.203701,0.277503,0.375239,0.467594,0.729524,0.704357,0.791697,0.801146,0.845184,0.843386,0.772266,0.740131,0.734889,0.762474,0.746389,0.769181,0.755152,0.755448,0.752934,0.749688
1.1e-05,0.0,2e-06,0.009117,0.047094,0.075251,0.120982,0.174477,0.238256,0.324158,0.561307,0.552279,0.677018,0.67593,0.745614,0.775953,0.70988,0.66639,0.674991,0.717085,0.684799,0.712829,0.700745,0.683944,0.682528,0.679926
2.1e-05,0.0,0.0,0.007505,0.081688,0.137443,0.205827,0.271959,0.400668,0.487211,0.689384,0.687367,0.813582,0.78967,0.880369,0.837198,0.801297,0.713573,0.733862,0.781027,0.740247,0.74833,0.737099,0.708873,0.692468,0.641557
0.0,0.0,0.0,0.01768,0.105706,0.174054,0.273246,0.364798,0.469524,0.562428,0.793958,0.792366,0.869099,0.900372,0.938751,0.935414,0.897465,0.861783,0.841849,0.867106,0.851648,0.864339,0.864384,0.858802,0.868407,0.898102
2.4e-05,0.0,2e-06,0.017393,0.101086,0.166529,0.253257,0.358442,0.480691,0.583561,0.890852,0.884133,0.949855,0.973171,1.040534,1.028391,0.916291,0.860131,0.851732,0.900052,0.860965,0.880051,0.866116,0.868484,0.869024,0.900723
0.000142,0.0,0.000141,0.009206,0.072868,0.122518,0.207728,0.273256,0.373625,0.480498,0.758621,0.740783,0.813226,0.850228,0.908998,0.925218,0.88396,0.852719,0.852651,0.896024,0.867439,0.880138,0.855678,0.830306,0.771658,0.742661
0.000383,0.0,0.0,0.008189,0.053035,0.100856,0.178594,0.229201,0.302787,0.40286,0.652811,0.641413,0.702784,0.727559,0.780502,0.803896,0.77355,0.758361,0.75164,0.792048,0.77012,0.778069,0.773928,0.733115,0.685175,0.688521
0.001378,1.2e-05,0.0,0.009316,0.042497,0.074643,0.138238,0.152759,0.19868,0.277328,0.518446,0.50523,0.626614,0.662904,0.727928,0.784959,0.701542,0.684929,0.705668,0.75251,0.737073,0.776997,0.77517,0.821235,0.826617,0.8607
0.002007,9.6e-05,1.9e-05,0.02162,0.101236,0.164819,0.27011,0.294609,0.375413,0.465924,0.604488,0.623046,0.712741,0.744089,0.810729,0.796615,0.757831,0.694323,0.699236,0.707453,0.686215,0.678031,0.669363,0.628772,0.6251,0.640959
0.001921,1.1e-05,0.000154,0.023827,0.114703,0.18583,0.295358,0.3196,0.39907,0.499532,0.764568,0.760621,0.823211,0.857058,0.909798,0.918561,0.870874,0.799536,0.793714,0.809308,0.790951,0.785682,0.778703,0.749065,0.745864,0.735014
0.000868,0.0,0.0,0.008441,0.086144,0.16305,0.291013,0.390846,0.341022,0.440296,0.660816,0.697194,0.799974,0.852671,0.915622,0.927184,0.848324,0.800011,0.803567,0.817574,0.801545,0.800892,0.787498,0.766661,0.73866,0.714766
0.000904,0.0,1.6e-05,0.015343,0.093624,0.157675,0.262824,0.359041,0.397073,0.489346,0.833634,0.839456,0.919067,0.9667,1.018542,1.027558,0.82903,0.761689,0.792386,0.840957,0.799874,0.819229,0.807653,0.811284,0.795599,0.82022
0.000643,0.0,2e-06,0.005569,0.041198,0.082126,0.174864,0.192698,0.175394,0.228178,0.442031,0.458331,0.573125,0.63441,0.712008,0.775708,0.620817,0.567828,0.58308,0.640177,0.596194,0.616054,0.60705,0.603874,0.586805,0.604569
0.025771,0.0,0.000115,0.036772,0.15036,0.204411,0.29873,0.370117,0.474507,0.623374,1.10625,0.973913,1.043303,1.021775,1.059414,1.063563,1.041912,1.018399,1.04718,1.071411,1.041409,1.06978,1.043595,1.048308,1.05323,1.029456
0.021903,0.0,0.000235,0.036471,0.156679,0.208023,0.296473,0.375968,0.484159,0.6319,1.058164,0.902362,0.958739,0.921388,0.959844,0.968974,0.963833,0.923496,0.948456,0.972651,0.943575,0.96455,0.943657,0.938086,0.943921,0.944748
0.016763,0.0,0.0,0.028305,0.127191,0.180754,0.265553,0.353117,0.457958,0.597111,0.959317,0.796401,0.855794,0.837024,0.873353,0.881703,0.903794,0.849607,0.8858,0.9011,0.882748,0.908288,0.895055,0.88222,0.886041,0.87204
0.016411,0.0,0.000177,0.036204,0.161429,0.229711,0.326754,0.437193,0.536362,0.652833,1.016888,0.869017,0.922691,0.901608,0.925572,0.933709,0.938359,0.854017,0.903816,0.929647,0.910342,0.935227,0.909287,0.913802,0.929002,0.920292
0.015354,0.0,0.0,0.026544,0.125992,0.200123,0.293233,0.369893,0.463683,0.581248,0.971484,0.776294,0.828651,0.803901,0.820094,0.827819,0.839679,0.7799,0.789366,0.816583,0.793675,0.811071,0.77839,0.783616,0.794035,0.793043
0.011427,0.0,5e-06,0.034242,0.14913,0.219329,0.301412,0.386074,0.465605,0.582562,0.984935,0.790241,0.841176,0.804875,0.814626,0.817375,0.855847,0.780021,0.81986,0.831786,0.824293,0.840247,0.805345,0.804537,0.822798,0.801167
0.01182,0.0,1e-06,0.029922,0.127483,0.173915,0.246999,0.327958,0.418738,0.539093,1.032339,0.8427,0.908979,0.882165,0.914507,0.912011,0.933972,0.829701,0.908043,0.93644,0.919728,0.930597,0.895704,0.901267,0.911319,0.909133
0.004676,0.0,0.0,0.01963,0.087338,0.136633,0.209895,0.28443,0.378865,0.500782,0.997632,0.815717,0.894557,0.860739,0.891903,0.895667,0.932279,0.846396,0.876136,0.911721,0.888644,0.900695,0.85599,0.869441,0.866278,0.923564
0.006415,0.0,0.0,0.021979,0.094203,0.149636,0.227699,0.287923,0.372069,0.494672,0.932423,0.775204,0.874701,0.859437,0.90784,0.913439,0.987212,0.921489,0.95517,0.982102,0.965141,0.970759,0.927587,0.917776,0.884989,0.868982
0.00348,0.0,0.0,0.023203,0.1145,0.174974,0.269516,0.352164,0.454324,0.559425,0.961686,0.79603,0.877557,0.86673,0.904748,0.902794,0.972369,0.913897,0.930839,0.948923,0.933421,0.943657,0.896251,0.891663,0.87399,0.861439
0.001854,0.0,2e-06,0.021927,0.137672,0.190449,0.275102,0.368302,0.490139,0.597242,1.074964,0.91285,0.979793,0.952555,0.985436,0.972995,1.006695,0.925067,0.959929,0.988554,0.972271,0.98032,0.942366,0.951038,0.935395,0.931699
0.00071,0.0,0.0,0.013578,0.084579,0.129148,0.202082,0.278787,0.401921,0.521741,1.026577,0.848407,0.923973,0.888381,0.919983,0.913144,0.956625,0.876788,0.907908,0.951996,0.927787,0.934476,0.886875,0.904542,0.886309,0.90413
0.00089,0.0,0.0,0.013625,0.088423,0.134735,0.2118,0.28321,0.404096,0.523237,0.96842,0.810255,0.900432,0.886352,0.927821,0.923179,0.982086,0.954435,0.958246,0.987343,0.968147,0.972178,0.927152,0.938722,0.934867,0.938211
0.000363,0.0,0.0,0.019451,0.116584,0.165176,0.246973,0.336218,0.463677,0.57725,1.010486,0.854168,0.932693,0.906009,0.957523,0.945342,1.007469,0.959541,0.962181,1.014096,0.976267,0.988011,0.905426,0.938769,0.928389,0.932179
0.000148,0.0,0.0,0.027601,0.129645,0.178992,0.249708,0.323822,0.423462,0.541592,0.96787,0.802768,0.872556,0.848727,0.891428,0.880973,0.933388,0.891193,0.881784,0.911086,0.885417,0.901435,0.845426,0.850905,0.839602,0.857556
3e-06,0.0,0.0,0.008022,0.045483,0.068959,0.10498,0.15401,0.230592,0.341812,0.778714,0.626168,0.726318,0.696561,0.725966,0.758727,0.799353,0.761251,0.771408,0.822182,0.791368,0.805193,0.756381,0.753237,0.73308,0.742135
5.2e-05,0.0,0.0,0.008792,0.064532,0.118101,0.193268,0.225423,0.330018,0.430115,0.850817,0.736199,0.848053,0.841309,0.887275,0.881199,0.925855,0.843343,0.864133,0.900168,0.877074,0.872201,0.821021,0.815441,0.791148,0.816516
0.000209,0.0,4e-06,0.03059,0.151789,0.220333,0.327233,0.446213,0.548995,0.652759,1.094091,0.951904,1.029787,1.011273,1.032809,1.015876,1.061978,1.003386,0.998385,1.014694,1.006247,1.004473,0.967105,0.968162,0.948102,0.956685
0.000607,0.0,0.0,0.025628,0.128173,0.193874,0.287512,0.40722,0.502994,0.608266,1.059614,0.92696,1.01595,0.988762,1.050716,1.039458,1.060987,0.997797,1.010091,1.045354,1.026857,1.036377,0.989094,0.98159,0.968115,0.973595
0.000204,0.0,0.0,0.027838,0.097604,0.167775,0.260754,0.390508,0.484288,0.589185,0.995213,0.882332,0.976092,0.954857,1.014309,1.002361,0.995479,0.939953,0.935784,0.978499,0.95578,0.949738,0.883044,0.877704,0.855328,0.837858
9e-06,0.0,4e-06,0.038811,0.182224,0.263068,0.389635,0.546762,0.618276,0.719454,1.094759,0.976626,1.044894,1.026384,1.051195,1.027776,1.015526,0.957483,0.955772,0.975753,0.968151,0.980626,0.953908,0.94531,0.93881,0.92528
0.0002,0.0,0.000245,0.047497,0.177408,0.245497,0.357077,0.53339,0.620513,0.722714,1.108143,0.996303,1.062936,1.045203,1.057012,1.030277,1.088735,1.017431,1.017668,1.026756,1.014457,1.024043,0.996603,0.98663,0.991398,0.988234
2.7e-05,0.0,2.7e-05,0.03955,0.165009,0.230606,0.328515,0.528795,0.608728,0.714614,1.145017,1.027574,1.092136,1.059259,1.074392,1.044085,1.085015,1.037016,1.030216,1.05495,1.042832,1.056469,1.026329,1.035032,1.033094,1.039041
0.00018,0.0,1.6e-05,0.029568,0.126183,0.185928,0.263146,0.446144,0.54671,0.668115,1.097135,1.000441,1.06627,1.038497,1.069076,1.037658,1.047349,0.968881,0.980127,1.020812,0.997385,1.012829,0.948455,0.987742,0.967557,0.990078
5.2e-05,0.0,2.5e-05,0.014006,0.08033,0.128794,0.208706,0.319089,0.392242,0.506989,0.869399,0.767715,0.878054,0.859959,0.905975,0.875032,0.969042,0.953344,0.935,0.974074,0.970557,0.973079,0.923771,0.918928,0.903977,0.896834
2.2e-05,0.0,1e-06,0.021219,0.105357,0.16897,0.267244,0.39181,0.467356,0.578994,0.967085,0.86494,0.954007,0.94398,0.999013,0.978416,1.035556,0.98457,0.979233,0.997413,0.984331,0.990398,0.943098,0.940786,0.922885,0.909686
5e-06,0.0,0.0,0.0,0.00332,0.022395,0.063761,0.142688,0.246911,0.390342,0.819059,0.727572,0.815279,0.816998,0.86555,0.872664,0.978251,0.95191,0.981403,1.004202,0.993023,1.024088,0.981914,1.000446,0.990219,0.971995
5.8e-05,0.0,2.5e-05,0.04104,0.176767,0.282787,0.395748,0.549977,0.635925,0.742276,1.104047,1.032395,1.106184,1.09092,1.125374,1.098582,1.102621,1.036138,1.05801,1.077616,1.068389,1.083467,1.040412,1.063996,1.060262,1.04737
4.4e-05,0.0,1e-06,0.035241,0.155094,0.27231,0.392812,0.50185,0.572439,0.671132,1.03722,0.949831,1.014648,1.004925,1.03488,1.017981,1.04338,1.023772,1.026344,1.029985,1.025973,1.039289,1.007413,1.005109,0.996565,0.957242
3.9e-05,0.0,0.0,0.038227,0.148801,0.227172,0.336547,0.481213,0.554404,0.656622,1.013954,0.938694,1.008009,1.001913,1.033092,1.017236,1.0408,1.005548,1.014908,1.023184,1.018141,1.027545,0.986975,0.992852,0.981827,0.948178
0.000131,0.0,0.000203,0.045861,0.171542,0.242777,0.35574,0.497389,0.564902,0.677173,1.028418,0.971401,1.04498,1.030452,1.078194,1.053974,1.046052,1.015098,1.030006,1.05936,1.053287,1.076665,1.031505,1.060052,1.053984,1.036115
9.2e-05,0.0,5e-06,0.017443,0.072532,0.118497,0.202297,0.314716,0.410802,0.540436,0.911763,0.853129,0.931437,0.920202,0.960776,0.953163,0.959597,0.931168,0.935358,0.966749,0.952608,0.980529,0.942136,0.944119,0.945938,0.941054
1e-06,0.0,3.6e-05,0.036882,0.152076,0.226275,0.344857,0.495312,0.608429,0.71851,1.070438,1.01183,1.082823,1.071241,1.10779,1.077394,1.082263,1.042871,1.035782,1.053195,1.048257,1.068163,1.034288,1.056623,1.059371,1.054398
5.9e-05,0.0,0.000469,0.025427,0.119399,0.187829,0.299035,0.442087,0.546442,0.660968,1.021167,0.947286,1.019974,0.996392,1.047694,1.016233,0.994011,0.957568,0.952904,1.000985,0.977361,0.999769,0.953309,0.95251,0.948061,0.956489
3.8e-05,0.0,3e-05,0.027005,0.135295,0.205582,0.332732,0.43393,0.530041,0.64598,0.826994,0.774857,0.855718,0.843459,0.880323,0.866695,0.826608,0.759245,0.743861,0.771305,0.737943,0.748299,0.726761,0.697305,0.695805,0.700509
3.5e-05,0.0,6.6e-05,0.02965,0.131909,0.204886,0.324551,0.433548,0.543685,0.650344,0.937545,0.87951,0.950734,0.931718,0.978017,0.954136,0.917104,0.868409,0.855571,0.87322,0.857205,0.858121,0.826047,0.802004,0.785053,0.755823
1.2e-05,0.0,0.0,0.010082,0.089893,0.156453,0.244383,0.352898,0.495782,0.595634,0.896649,0.838453,0.916242,0.906565,0.961653,0.93662,0.891845,0.876101,0.853735,0.890354,0.876576,0.903662,0.863907,0.838155,0.835788,0.784916
2.6e-05,0.0,0.0,0.022327,0.103353,0.161566,0.245702,0.347566,0.468005,0.574119,0.84291,0.786425,0.859192,0.839373,0.887676,0.871368,0.855106,0.843682,0.82112,0.853392,0.840152,0.851679,0.822684,0.800507,0.817691,0.779045
1.2e-05,0.0,0.0,0.022294,0.104002,0.157517,0.237889,0.352264,0.458153,0.583808,0.926458,0.88126,0.958543,0.952188,0.994493,0.971548,0.925666,0.886566,0.86101,0.89071,0.886845,0.901269,0.862681,0.871481,0.895825,0.892348
5e-06,0.0,6.4e-05,0.00728,0.038545,0.070496,0.11448,0.188179,0.263653,0.373503,0.730478,0.7017,0.792475,0.792857,0.851677,0.867321,0.807489,0.761559,0.736404,0.795931,0.764909,0.788456,0.738474,0.748458,0.756809,0.732894
9e-06,0.0,0.0,0.003508,0.028231,0.060198,0.116855,0.145251,0.217537,0.31793,0.529429,0.50209,0.617228,0.604145,0.681334,0.685644,0.654378,0.601885,0.605453,0.637956,0.602074,0.59475,0.572825,0.538004,0.538668,0.544872
4e-06,0.0,0.0,0.003456,0.037269,0.085685,0.149977,0.194683,0.271656,0.380797,0.697873,0.660965,0.760608,0.743154,0.823084,0.817972,0.725901,0.702636,0.684267,0.745991,0.711464,0.718498,0.679141,0.645909,0.650566,0.614734
1e-06,0.0,0.000265,0.000384,0.006444,0.020111,0.049386,0.082216,0.130514,0.208677,0.439819,0.400095,0.517222,0.521324,0.584263,0.632935,0.590226,0.569484,0.586313,0.635453,0.614512,0.636682,0.610642,0.59263,0.596324,0.599129
1e-06,0.0,0.000283,0.012969,0.04657,0.082136,0.120874,0.160142,0.209738,0.296613,0.519039,0.485898,0.578608,0.558271,0.609374,0.601345,0.572023,0.540583,0.536182,0.585079,0.565494,0.578466,0.577181,0.578618,0.605045,0.643831
1e-06,0.0,3.2e-05,0.017558,0.084223,0.144927,0.240759,0.30598,0.39486,0.496517,0.744226,0.707888,0.780439,0.77212,0.806217,0.804727,0.751915,0.70849,0.701231,0.727433,0.72354,0.739607,0.726375,0.712193,0.731823,0.743401
9e-06,0.0,0.0,0.015713,0.079026,0.123804,0.191144,0.264113,0.3281,0.429839,0.732349,0.686718,0.745921,0.744139,0.772829,0.790942,0.732287,0.685298,0.694178,0.728873,0.718777,0.73312,0.711058,0.687767,0.694823,0.69471
5e-06,0.0,0.0,0.009133,0.056299,0.091508,0.150433,0.188603,0.230248,0.312622,0.545922,0.509107,0.57769,0.577934,0.609779,0.625876,0.604851,0.558174,0.566622,0.605567,0.585685,0.598882,0.580127,0.543837,0.555498,0.550754
3.1e-05,0.0,0.0,0.009265,0.04287,0.073293,0.11627,0.157567,0.194382,0.260665,0.489496,0.467919,0.561052,0.566087,0.613932,0.649442,0.626412,0.578213,0.58645,0.630833,0.608786,0.623751,0.605212,0.588587,0.591945,0.61615
8e-06,0.0,2e-06,0.006851,0.060862,0.101795,0.176823,0.24537,0.332758,0.433619,0.605389,0.5925,0.677509,0.680025,0.751091,0.733768,0.7345,0.725046,0.737803,0.785101,0.767888,0.777552,0.768486,0.744416,0.752636,0.766167
8.3e-05,0.0,3.5e-05,0.016128,0.083126,0.129594,0.205197,0.273477,0.349559,0.453268,0.753798,0.719634,0.779891,0.788491,0.833687,0.840537,0.801495,0.758114,0.784126,0.820173,0.804815,0.827125,0.815425,0.818837,0.830028,0.845077
0.000347,0.0,3.8e-05,0.012055,0.055456,0.09234,0.16154,0.196528,0.259541,0.340326,0.599131,0.571433,0.645323,0.653492,0.701445,0.74013,0.687807,0.632612,0.668459,0.721381,0.700126,0.731618,0.71277,0.706579,0.713368,0.737152
0.0006,0.0,1.3e-05,0.0184,0.081855,0.133432,0.221691,0.270409,0.346726,0.425856,0.666478,0.631695,0.685408,0.670552,0.720663,0.696826,0.684126,0.610217,0.623018,0.673364,0.656983,0.674139,0.661346,0.654263,0.669127,0.676018
0.000494,0.0,1.8e-05,0.013519,0.086119,0.149119,0.227146,0.285612,0.393134,0.473261,0.671779,0.637003,0.705751,0.693482,0.733839,0.719,0.658986,0.587917,0.585736,0.640237,0.622371,0.642748,0.635429,0.641052,0.673258,0.703594
0.000714,0.0,3e-06,0.010067,0.074052,0.1355,0.208627,0.241391,0.324108,0.407634,0.644514,0.608964,0.676597,0.666595,0.718784,0.724613,0.681967,0.633442,0.645233,0.671367,0.66714,0.688199,0.687433,0.695695,0.739713,0.754838
0.002003,0.0,0.000153,0.027941,0.105678,0.162494,0.247734,0.314394,0.386897,0.487924,0.780707,0.756228,0.825792,0.848083,0.892214,0.898956,0.799621,0.782416,0.802743,0.850256,0.841009,0.868901,0.850177,0.864836,0.88111,0.874922
0.002478,0.0,0.001001,0.0,0.00362,0.016748,0.04928,0.018906,0.035141,0.088563,0.24826,0.226952,0.375903,0.378522,0.473589,0.546727,0.409244,0.407775,0.435332,0.495481,0.467997,0.493079,0.494905,0.482132,0.495124,0.513785
0.005178,2e-06,2.3e-05,0.003896,0.033673,0.071804,0.114867,0.141168,0.18195,0.235965,0.451072,0.44703,0.555655,0.545002,0.633173,0.642927,0.497503,0.483108,0.487165,0.579831,0.551962,0.57304,0.537401,0.557871,0.590611,0.516707
0.004628,0.0,9e-06,0.003376,0.039633,0.086354,0.166137,0.259912,0.276128,0.36919,0.460686,0.477087,0.549248,0.567311,0.659406,0.603497,0.620928,0.570092,0.582035,0.600899,0.588233,0.576839,0.56306,0.505452,0.473811,0.388535
0.006276,1e-05,7e-06,0.01852,0.097362,0.17354,0.279925,0.376016,0.456087,0.562007,0.854864,0.850118,0.921532,0.954012,1.008978,1.006093,0.869858,0.83733,0.835912,0.851539,0.838872,0.859047,0.843719,0.837552,0.837318,0.850441
0.00796,6.9e-05,0.000806,0.025071,0.107539,0.164067,0.264478,0.338394,0.419126,0.52187,0.836357,0.81648,0.885295,0.913674,0.959444,0.965466,0.838345,0.810514,0.817205,0.836594,0.832268,0.855443,0.84404,0.836238,0.818978,0.827658
0.035698,0.0,4.2e-05,0.00722,0.041695,0.081531,0.153246,0.098565,0.154389,0.276144,0.701229,0.553314,0.717091,0.645762,0.707294,0.748598,0.804215,0.695066,0.735325,0.761074,0.738526,0.743589,0.732541,0.692832,0.691354,0.702965
0.033719,0.0,0.000648,0.029795,0.10677,0.155489,0.244389,0.253082,0.331491,0.461216,0.911634,0.747099,0.83602,0.7528,0.797215,0.819321,0.82626,0.702975,0.760393,0.794014,0.76934,0.774925,0.761789,0.738848,0.737205,0.723949
0.029209,0.0,6.6e-05,0.025574,0.089523,0.131577,0.208353,0.252728,0.344489,0.466914,0.836097,0.671966,0.784042,0.698779,0.765861,0.771807,0.845781,0.708942,0.76727,0.789321,0.761717,0.773132,0.754714,0.73664,0.7212,0.622046
0.031058,0.0,0.000396,0.020803,0.086356,0.136947,0.220185,0.233728,0.314953,0.439258,0.920988,0.747488,0.849894,0.765064,0.817236,0.831394,0.860373,0.743884,0.790103,0.832927,0.792983,0.804112,0.774651,0.757898,0.721203,0.603988
0.030562,0.0,8.4e-05,0.017275,0.070908,0.110638,0.181523,0.212507,0.285831,0.407939,0.876715,0.711069,0.832741,0.75228,0.802057,0.820598,0.840832,0.750733,0.79475,0.825681,0.803604,0.822231,0.797687,0.799895,0.810931,0.793042
0.03086,6e-06,0.000113,0.033228,0.116153,0.164245,0.24033,0.293493,0.358057,0.490898,0.955321,0.779286,0.855729,0.770879,0.803953,0.81294,0.858347,0.753146,0.780197,0.807704,0.791574,0.803363,0.778896,0.761388,0.759269,0.76078
0.030563,0.0,2e-06,0.018636,0.060979,0.088467,0.14814,0.168082,0.203994,0.312849,0.763932,0.595672,0.70279,0.611927,0.67095,0.708353,0.756379,0.663908,0.7013,0.737963,0.706004,0.727099,0.695946,0.687318,0.659982,0.581545
0.021081,0.0,0.0,0.000368,0.002412,0.007869,0.028849,0.028147,0.056674,0.146806,0.456089,0.279007,0.481078,0.416667,0.488658,0.513918,0.606883,0.525371,0.564917,0.589153,0.564903,0.576229,0.572065,0.539526,0.534587,0.589193
0.026127,1e-06,4.7e-05,0.032602,0.129546,0.201663,0.297612,0.377546,0.494824,0.606821,1.052812,0.91137,1.019705,0.956311,0.988029,0.984117,1.066852,0.922002,0.977488,0.991142,0.962796,0.970203,0.940899,0.941146,0.935973,0.969375
0.024681,2e-06,0.000107,0.048412,0.167334,0.2511,0.35401,0.454154,0.549283,0.664873,1.111829,0.975408,1.046067,0.975863,1.001745,0.996738,1.053611,0.940829,0.962277,0.976067,0.955932,0.960202,0.94083,0.94861,0.945169,0.972832
0.015558,0.0,0.0,0.003579,0.025212,0.052958,0.104558,0.132501,0.20252,0.329124,0.759478,0.636427,0.761132,0.676414,0.738865,0.750322,0.823656,0.734633,0.782599,0.821785,0.783055,0.794443,0.752823,0.749341,0.727486,0.71812
0.014806,0.0,0.0,0.038064,0.132681,0.195168,0.290095,0.3905,0.51383,0.624317,1.055651,0.931339,1.008037,0.939376,0.972039,0.97047,1.034019,0.965824,0.957986,0.978158,0.948502,0.957474,0.914858,0.91539,0.893478,0.876112
0.013094,0.0,2e-06,0.028127,0.117128,0.160646,0.229856,0.306784,0.389764,0.513419,0.892149,0.769359,0.861532,0.769508,0.840609,0.864122,0.829637,0.847571,0.831785,0.909322,0.868355,0.87513,0.78378,0.801176,0.757377,0.701532
0.00981,0.0,0.0,0.000418,0.004265,0.013145,0.031159,0.056944,0.100423,0.203523,0.539919,0.43169,0.578119,0.48244,0.543577,0.619755,0.672561,0.6284,0.652207,0.709095,0.67599,0.696117,0.663297,0.648307,0.611134,0.615923
0.015536,0.0,5e-05,0.019175,0.090171,0.145826,0.225483,0.291113,0.417367,0.524289,0.825678,0.743571,0.848432,0.793323,0.850303,0.833551,0.927938,0.862512,0.842902,0.854912,0.831067,0.828384,0.809141,0.785613,0.755694,0.796207
0.010679,0.0,0.0,0.031829,0.136023,0.199061,0.299378,0.393901,0.510595,0.631052,1.004698,0.903904,0.98705,0.901246,0.934498,0.926761,0.978742,0.914938,0.91517,0.929512,0.910822,0.914945,0.897936,0.879436,0.857425,0.835421
0.009242,0.0,1e-06,0.028119,0.132312,0.214595,0.336662,0.459762,0.544372,0.645684,0.978917,0.901925,1.003775,0.947532,1.014564,1.00568,1.113228,1.081202,1.057799,1.070184,1.054959,1.046503,1.001131,0.96824,0.933928,0.898658
0.008458,0.0,5e-06,0.033935,0.146394,0.231802,0.370211,0.516039,0.611477,0.718488,1.125661,1.046263,1.129365,1.066183,1.108743,1.094625,1.161223,1.099903,1.065176,1.080153,1.053952,1.050965,1.013878,1.004456,0.992954,0.976933
