ch0412,ch0415,ch0427,ch0506,ch0516,ch0520,ch0523,ch0527,ch0531,ch0602,ch0614,ch0617,ch0620,ch0623,ch0627,ch0630,ch0708,ch0713,ch0716,ch0719,ch0721,ch0725,ch0728,ch0802,ch0808,ch0812
0.184282,0.014142,0.0,0.130466,0.306441,0.396581,0.519,0.598425,0.683675,0.801119,1.025082,1.09659,1.187115,1.281869,1.33305,1.21841,1.254615,1.299353,1.290187,1.211394,1.244941,1.250156,1.129693,1.312021,1.166231,0.26928
0.181894,0.011455,0.000829,0.114499,0.274883,0.346358,0.458764,0.52859,0.592031,0.718427,0.904582,0.980834,1.082616,1.181299,1.273451,1.18893,1.230395,1.285828,1.299457,1.241792,1.311672,1.308684,1.116714,1.374698,1.101541,0.33708
0.163296,0.005082,0.0,0.105554,0.286502,0.376253,0.489132,0.594285,0.657382,0.762562,1.011737,1.091148,1.19696,1.286448,1.376007,1.276981,1.309494,1.390471,1.408537,1.324777,1.380819,1.394559,1.197359,1.401133,1.200368,0.345214
0.176583,0.000957,0.0,0.098522,0.277247,0.381973,0.503205,0.602249,0.687002,0.802102,0.957686,1.067588,1.170816,1.25748,1.305522,1.197654,1.256883,1.380195,1.311194,1.24443,1.300767,1.264927,1.242705,1.298604,1.181616,0.300161
0.173647,0.007448,0.0,0.116594,0.287089,0.385035,0.509002,0.600629,0.682676,0.793446,1.023049,1.141848,1.247306,1.330782,1.406998,1.291545,1.27683,1.411666,1.357291,1.288257,1.330794,1.295257,1.279865,1.356512,1.287328,0.300328
0.162325,0.00035,0.0,0.089144,0.260358,0.350602,0.475547,0.548344,0.609828,0.720036,0.892451,1.025755,1.122683,1.242878,1.308288,1.231997,1.263407,1.349151,1.342232,1.271257,1.309161,1.310382,1.289526,1.304114,1.339593,0.263263
0.175175,0.003119,0.0,0.122775,0.309283,0.407972,0.541926,0.643357,0.711765,0.819777,0.975232,1.110618,1.205082,1.320592,1.364581,1.271007,1.327567,1.404946,1.366478,1.298837,1.331481,1.321638,1.31432,1.350328,1.331125,0.136525
0.182711,0.006171,0.000802,0.165361,0.356097,0.467175,0.60252,0.690058,0.768622,0.869776,1.082852,1.20913,1.293512,1.405845,1.442779,1.336682,1.341825,1.438244,1.365731,1.307622,1.344346,1.359138,1.327498,1.381577,1.261646,0.104736
0.17775,0.00312,0.001686,0.142669,0.313033,0.414883,0.549705,0.638168,0.713451,0.811334,1.018293,1.14089,1.232942,1.324145,1.365243,1.251176,1.29463,1.358193,1.318155,1.260523,1.296635,1.317767,1.204818,1.338362,1.172399,0.264646
0.165168,0.0,0.0,0.022317,0.140457,0.222671,0.321439,0.422989,0.499013,0.600846,0.754285,0.893425,0.973563,1.064087,1.124522,1.057976,1.105149,1.19325,1.13637,1.066285,1.134544,1.093632,1.111531,1.136356,0.998301,0.624364
0.168107,0.000311,0.000442,0.127391,0.310028,0.407235,0.538642,0.640009,0.718646,0.819519,1.005408,1.154482,1.236004,1.331509,1.368667,1.300207,1.292146,1.40344,1.30738,1.249525,1.286017,1.294801,1.31414,1.335518,1.111963,0.29677
0.160648,0.0,0.0,0.068641,0.220316,0.314365,0.43449,0.535582,0.596739,0.710682,0.95223,1.074916,1.163845,1.261239,1.318486,1.242848,1.285999,1.372739,1.311846,1.224048,1.281101,1.279242,1.27104,1.299369,1.047901,0.25209
0.155037,0.0,0.0,0.083284,0.223531,0.315071,0.448687,0.520091,0.603195,0.720297,0.929539,1.040104,1.142636,1.225361,1.338207,1.273433,1.251897,1.322096,1.297033,1.196204,1.280862,1.245736,1.244413,1.251347,0.966711,0.206081
0.152372,0.0,0.0,0.09727,0.259566,0.3517,0.49456,0.589364,0.687088,0.788433,0.982705,1.136472,1.24304,1.327345,1.411978,1.328968,1.301921,1.428347,1.305641,1.227928,1.328288,1.280801,1.228274,1.298527,1.02438,0.148341
0.145447,0.0,0.0,0.118928,0.316956,0.434554,0.558329,0.677891,0.764482,0.855232,1.050079,1.169123,1.251926,1.352537,1.378586,1.30204,1.300416,1.330898,1.323328,1.262767,1.317383,1.31968,1.220337,1.301798,1.190551,0.201557
0.144459,0.0,0.0,0.096093,0.253052,0.362754,0.486116,0.59362,0.684854,0.780573,1.016157,1.146627,1.240821,1.332693,1.376209,1.32766,1.296463,1.262878,1.293489,1.237773,1.284679,1.273253,1.19498,1.298957,1.25902,0.266864
0.140942,0.0,0.0,0.011183,0.120942,0.196032,0.262971,0.380339,0.467058,0.566014,0.80949,0.945164,1.056207,1.161717,1.248524,1.202048,1.245362,1.212949,1.204205,1.130464,1.185047,1.173488,1.183082,1.204948,1.181639,0.695193
0.14736,0.0,0.0,0.016916,0.12293,0.19161,0.276658,0.361471,0.461028,0.56697,0.73698,0.857208,0.947935,1.051014,1.128304,1.094473,1.015574,1.096282,1.100375,1.017172,1.07349,1.063584,1.041106,1.068011,0.986565,0.70493
0.146218,0.0,0.0,0.011626,0.137703,0.215565,0.323034,0.399738,0.490116,0.591204,0.763623,0.876311,0.96414,1.064848,1.125119,1.093049,1.021469,1.108623,1.118039,1.020582,1.083857,1.059826,1.071304,1.105854,0.917783,0.730525
0.142988,0.0,0.0,0.05217,0.206764,0.301888,0.417034,0.5199,0.608514,0.7045,0.794693,0.898962,0.988183,1.081654,1.159626,1.121387,1.067205,1.179628,1.121012,1.070966,1.116344,1.108086,1.112168,1.094429,1.071451,0.50914
0.144699,0.0,0.0,0.053848,0.177288,0.250519,0.351791,0.488043,0.611792,0.693755,0.886578,1.025742,1.130502,1.226822,1.289898,1.258127,1.156447,1.305298,1.258031,1.161041,1.20666,1.215033,1.15444,1.246052,1.130937,0.369721
0.169431,0.0,0.0,0.100582,0.28086,0.388515,0.498442,0.592115,0.685215,0.77592,0.995893,1.12202,1.207471,1.291794,1.338246,1.292896,1.23274,1.339439,1.295936,1.212626,1.271448,1.292109,1.237757,1.331069,1.229181,0.207768
0.15874,0.0,0.0,0.053739,0.201436,0.295943,0.391461,0.514134,0.605553,0.690493,0.913432,1.056308,1.142204,1.23354,1.272194,1.223187,1.266409,1.30189,1.249553,1.181281,1.228984,1.225682,1.224589,1.242185,1.14514,0.511981
0.175236,0.0,0.0,0.005664,0.098684,0.157406,0.228655,0.310122,0.397499,0.495117,0.67578,0.795852,0.883333,0.969206,1.034408,1.018978,0.988782,1.081111,1.037902,0.994222,1.025411,1.014984,1.070682,1.029082,0.988048,0.579608
0.169064,0.0,0.0,0.001563,0.105079,0.175069,0.24726,0.338032,0.420662,0.518702,0.681423,0.799292,0.902625,0.984591,1.050388,1.018297,0.977196,1.051657,1.047197,0.966429,1.020019,0.985685,1.051561,1.015121,0.995562,0.715337
0.150198,0.0,0.0,0.056715,0.194375,0.271495,0.385767,0.453063,0.544233,0.630233,0.772121,0.919963,1.006806,1.086406,1.157075,1.113768,1.061481,1.158792,1.1369,1.028573,1.095603,1.103091,1.126574,1.123318,1.093046,0.684898
0.148533,0.0,0.0,0.060297,0.209243,0.309532,0.404002,0.491491,0.575549,0.672781,0.816429,0.955442,1.057899,1.14187,1.227121,1.196836,1.14221,1.208342,1.210348,1.11389,1.19943,1.163513,1.208535,1.186017,1.161908,0.868118
0.145019,0.0,0.0,0.023688,0.124993,0.207826,0.289226,0.384265,0.47256,0.570637,0.785413,0.908647,1.000696,1.109323,1.165683,1.175845,1.124629,1.238214,1.202187,1.150467,1.183748,1.169983,1.246771,1.159701,1.167327,0.628867
0.146301,0.0,0.0,0.125134,0.305477,0.407647,0.531516,0.644249,0.724791,0.80099,1.038363,1.17053,1.255608,1.339622,1.38711,1.350293,1.328609,1.42957,1.366497,1.305019,1.3702,1.357597,1.382498,1.37585,1.322219,0.687105
0.139182,0.0,0.0,0.101894,0.290477,0.392056,0.513745,0.599059,0.691228,0.751787,0.982359,1.111498,1.225269,1.289456,1.374246,1.35604,1.317238,1.425129,1.43539,1.328395,1.395209,1.398342,1.296338,1.389168,1.293249,0.462744
0.131063,0.0,0.0,0.003028,0.00686,0.051462,0.082924,0.089306,0.161327,0.297524,0.640227,0.783006,0.911833,0.968464,1.069525,1.071651,1.051707,1.119534,1.143589,1.07026,1.127644,1.129366,1.065254,1.082122,0.95828,0.340715
0.134746,0.0,0.0,0.074017,0.219045,0.321048,0.419554,0.491549,0.59328,0.670305,0.918204,1.069029,1.158513,1.24655,1.302137,1.277608,1.24668,1.254228,1.28049,1.179366,1.245143,1.240772,1.272312,1.252046,1.255537,0.432882
0.14096,0.0,0.0,0.066552,0.192809,0.28122,0.381609,0.474087,0.582836,0.663593,0.926774,1.06474,1.164527,1.23853,1.31011,1.283711,1.222919,1.260967,1.249256,1.185159,1.233267,1.219362,1.160222,1.275488,1.260318,0.392317
0.139818,0.0,0.0,0.094491,0.262285,0.356439,0.472923,0.531968,0.61777,0.694572,0.909846,1.043438,1.131086,1.207069,1.25498,1.228951,1.203754,1.241717,1.238129,1.152652,1.20469,1.188673,1.222212,1.204217,1.052768,0.691935
0.138563,0.0,0.0,0.117313,0.302429,0.417447,0.542937,0.665862,0.772848,0.840532,1.080142,1.230338,1.319211,1.407363,1.455572,1.42001,1.377381,1.325297,1.366777,1.298687,1.329628,1.344666,1.259688,1.363842,1.247361,0.575218
0.144699,0.0,0.0,0.023259,0.174984,0.306381,0.443764,0.57201,0.593556,0.65921,0.880066,1.024793,1.13023,1.255163,1.33469,1.363868,1.300647,1.342114,1.31574,1.256038,1.289066,1.289693,1.32526,1.317294,1.294537,0.171184
0.149736,0.0,0.0,0.1485,0.343616,0.442214,0.586077,0.700059,0.799347,0.851184,1.051525,1.215469,1.290117,1.384313,1.428654,1.397803,1.354477,1.439453,1.39722,1.332764,1.368243,1.368182,1.416488,1.401175,1.380236,0.192309
0.142482,0.0,0.0,0.152321,0.353776,0.451952,0.596743,0.679678,0.770737,0.828271,1.048168,1.197514,1.283581,1.375814,1.434342,1.408688,1.393565,1.506163,1.382638,1.34775,1.372726,1.36443,1.404548,1.405356,1.391072,0.075272
0.149164,0.0,0.0,0.146358,0.334757,0.45453,0.592261,0.67412,0.759614,0.804685,1.007762,1.13744,1.239608,1.317506,1.37357,1.330717,1.339137,1.405428,1.395117,1.333175,1.380088,1.366905,1.404971,1.400874,1.354539,0.14474
0.14433,0.0,0.000283,0.155136,0.361172,0.4753,0.613839,0.70633,0.79703,0.843193,1.085844,1.208132,1.301042,1.387959,1.444239,1.421476,1.387861,1.458522,1.442568,1.377872,1.40826,1.397938,1.421686,1.433343,1.428598,0.120133
0.133297,0.0,0.0,0.162542,0.355864,0.468809,0.612009,0.70839,0.817188,0.860654,1.117474,1.244592,1.323917,1.405023,1.450623,1.400426,1.39196,1.434421,1.399199,1.347238,1.379417,1.385077,1.381332,1.429649,1.402795,0.09555
0.1369,0.0,3.3e-05,0.171915,0.369184,0.4818,0.611829,0.686141,0.788591,0.840076,1.080029,1.21428,1.292019,1.357826,1.404491,1.354741,1.344389,1.435232,1.354797,1.322813,1.346516,1.347112,1.351895,1.398601,1.357292,0.108341
0.139688,0.0,0.0,0.156727,0.346061,0.459004,0.570371,0.662316,0.74673,0.792068,0.988963,1.132563,1.204969,1.29473,1.34194,1.325061,1.319443,1.421389,1.349815,1.308169,1.330746,1.319821,1.361038,1.344009,1.349069,0.093844
0.138728,0.0,0.001964,0.186613,0.38962,0.496923,0.628394,0.710293,0.80235,0.849916,1.045225,1.172187,1.247985,1.334565,1.385098,1.356127,1.327257,1.396251,1.348533,1.304482,1.323092,1.878203,1.338062,1.339712,1.349918,0.12978
0.135146,0.0,0.00278,0.180711,0.36973,0.491299,0.626976,0.735058,0.83382,0.871706,1.141248,1.259344,1.320324,1.387695,1.413783,1.344415,1.319636,1.395903,1.343483,1.303645,1.332095,1.973001,1.284743,1.409292,1.321132,0.23861
0.133756,0.0,0.00431,0.090343,0.18782,0.297042,0.391093,0.491168,0.593807,0.651814,0.873701,1.009853,1.089773,1.140732,1.19426,1.152618,1.156395,1.208981,1.174576,1.142736,1.154457,1.354115,1.150852,1.20513,1.131021,0.282552
0.187945,0.13331,0.003885,0.013442,0.132709,0.176775,0.236975,0.314827,0.364347,0.53698,0.638617,0.715331,0.80671,0.938997,1.020269,1.051569,1.022704,1.037568,1.037059,1.003277,1.029247,1.026245,0.969139,1.053768,1.026102,0.432818
0.18703,0.132604,0.001885,0.050774,0.192484,0.244737,0.331607,0.366348,0.443244,0.606554,0.73172,0.82391,0.927464,1.048577,1.094189,1.120952,1.073663,1.109921,1.100057,1.043513,1.075367,1.069808,0.993388,1.088864,1.031538,0.477292
0.183027,0.135656,0.006882,0.149806,0.336158,0.415068,0.517677,0.58169,0.64543,0.795145,0.902778,0.966569,1.037026,1.13496,1.182452,1.193738,1.117092,1.177307,1.185457,1.132717,1.141867,1.149377,1.084058,1.180949,1.042346,0.460442
0.190164,0.129239,0.002569,0.107407,0.251612,0.323391,0.442625,0.484185,0.560949,0.717172,0.87751,0.954955,1.027456,1.123742,1.166965,1.13812,1.082148,1.142012,1.133849,1.067393,1.104506,1.109719,1.096618,1.115329,0.999727,0.527319
0.192705,0.126968,0.004959,0.119771,0.255531,0.319271,0.431461,0.492577,0.561527,0.712376,0.864821,0.945247,1.024504,1.124187,1.173963,1.157376,1.098873,1.144838,1.155392,1.094236,1.120801,1.105038,1.111727,1.169613,1.119192,0.517316
0.193057,0.11545,0.007292,0.145795,0.305547,0.376567,0.478687,0.547625,0.607539,0.747651,0.875468,0.962731,1.032511,1.140289,1.18049,1.163903,1.121514,1.174368,1.155386,1.095468,1.117491,1.111765,1.139115,1.163001,1.122292,0.449809
0.185992,0.11007,0.002598,0.104679,0.237986,0.311002,0.400994,0.463101,0.545055,0.692996,0.886566,0.981994,1.072042,1.159719,1.209596,1.188098,1.139655,1.176193,1.177874,1.107366,1.15217,1.148615,1.085763,1.138087,1.114904,0.37084
0.18061,0.104707,0.005196,0.099122,0.246428,0.32129,0.438453,0.482057,0.561818,0.711876,0.859715,0.960866,1.047411,1.142287,1.206194,1.179381,1.078857,1.09521,1.159348,1.086729,1.103024,1.054873,0.934641,0.881977,0.896096,0.374734
0.211351,0.115983,0.006991,0.141335,0.315223,0.397798,0.526856,0.608275,0.683865,0.826448,0.973407,1.065836,1.172606,1.275224,1.332525,1.295603,1.182671,1.26469,1.258307,1.186923,1.214024,1.202374,1.222725,1.266685,1.160769,0.558496
0.216422,0.115438,0.004483,0.095615,0.249754,0.327485,0.443968,0.520354,0.581835,0.724931,0.914484,1.009394,1.108667,1.211082,1.279995,1.238738,1.167557,1.210698,1.228683,1.157733,1.190127,1.162502,1.163127,1.225233,1.164335,0.574116
0.226835,0.102355,0.002866,0.136713,0.302644,0.380251,0.495956,0.575875,0.63941,0.772048,0.906153,1.005625,1.10427,1.200811,1.259417,1.242917,1.115567,1.248231,1.173975,1.111765,1.173531,1.16157,1.134206,1.139751,0.97879,0.498832
0.228188,0.102595,0.001172,0.142342,0.307685,0.394015,0.505961,0.599171,0.676926,0.800163,0.953853,1.038235,1.130599,1.214573,1.27947,1.257462,1.222553,1.203878,1.186718,1.162438,1.18705,1.177985,1.046131,1.166409,1.012962,0.520595
0.235147,0.095365,0.00112,0.090139,0.185731,0.26719,0.379807,0.469761,0.49166,0.62942,0.789801,0.855338,0.955077,1.027166,1.107755,1.083126,1.006497,1.081584,1.0713,1.013081,1.035637,1.033962,1.021857,1.060808,1.003974,0.332574
0.2353,0.094524,0.001005,0.121695,0.264468,0.344843,0.469261,0.550749,0.598812,0.73097,0.86076,0.950943,1.038628,1.113549,1.165457,1.141546,1.072479,1.126243,1.112227,1.073659,1.105358,1.107615,1.092372,1.12455,1.105753,0.618714
0.235581,0.086162,0.01017,0.170939,0.31093,0.378654,0.501114,0.552147,0.600907,0.724432,0.830204,0.911635,0.98617,1.058845,1.111631,1.097482,1.01804,1.087549,1.056228,1.017296,1.030202,1.029733,1.042079,1.066762,1.018032,0.534798
0.217089,0.066096,0.001161,0.110837,0.234874,0.316051,0.439097,0.499686,0.564445,0.683393,0.804471,0.866845,0.932718,1.01462,1.06799,1.048518,0.969717,1.046548,1.011525,0.961834,0.97505,0.9668,1.007694,1.004871,1.004326,0.576412
0.225135,0.07822,0.011378,0.194575,0.375384,0.4877,0.620964,0.724537,0.795257,0.914741,1.026108,1.128844,1.200721,1.283831,1.340875,1.317128,1.185471,1.324617,1.265708,1.202184,1.231237,1.231422,1.228431,1.281816,1.275981,0.36745
0.228757,0.075871,0.002575,0.168754,0.337823,0.449374,0.58198,0.67371,0.733517,0.853213,1.028681,1.101219,1.203659,1.275747,1.344316,1.321999,1.234844,1.349827,1.333509,1.258762,1.306483,1.32825,1.287769,1.360474,1.308207,0.313321
0.217724,0.074742,0.008282,0.177264,0.357055,0.470167,0.609291,0.700568,0.751721,0.871455,1.036486,1.133792,1.225827,1.304861,1.354105,1.32302,1.228576,1.330342,1.310786,1.24883,1.29708,1.315322,1.272773,1.366151,1.26913,0.146632
0.208329,0.056457,0.010917,0.134847,0.313331,0.41322,0.55197,0.66948,0.728488,0.842254,0.938645,1.040003,1.132173,1.220566,1.281564,1.242433,1.167318,1.262589,1.222563,1.131499,1.175439,1.147044,1.168409,1.151552,1.06888,0.392484
0.205269,0.041785,0.005628,0.075184,0.208267,0.299433,0.395266,0.564163,0.618539,0.738167,0.876976,0.998795,1.094974,1.170713,1.220075,1.185388,1.083309,1.157478,1.151761,1.063855,1.094575,1.114761,1.117079,1.123515,1.030548,0.566336
0.194771,0.035086,0.00236,0.049673,0.1657,0.234748,0.308337,0.483167,0.566286,0.677173,0.850959,0.934698,1.026226,1.11524,1.183002,1.163146,1.073522,1.189453,1.175035,1.090823,1.159649,1.149279,1.173168,1.151539,1.088069,0.433212
0.207266,0.034534,0.002931,0.127826,0.288792,0.384877,0.516323,0.610758,0.689668,0.814577,0.989473,1.095757,1.2003,1.286194,1.334487,1.311598,1.2486,1.318356,1.278449,1.226378,1.275162,1.268009,1.300596,1.280379,1.24979,0.355744
0.201569,0.01136,0.002446,0.084146,0.203903,0.288213,0.427093,0.523198,0.58192,0.700202,0.885998,0.962888,1.059872,1.154648,1.200738,1.183035,1.102548,1.202643,1.208506,1.107336,1.167944,1.156578,1.200345,1.207707,1.149006,0.562538
0.207807,0.019288,0.000432,0.145427,0.330525,0.406166,0.573276,0.67941,0.715482,0.819421,0.771845,0.865648,0.933462,1.006906,1.041869,1.035271,0.902387,0.951394,0.951342,0.923666,0.927009,0.936283,0.973841,0.960463,0.965462,0.615552
0.215405,0.016597,0.002492,0.148498,0.324754,0.419024,0.551026,0.655614,0.729195,0.830671,0.877918,0.970041,1.036868,1.110342,1.153655,1.145137,1.024552,1.085938,1.07674,1.0243,1.061228,1.06282,1.109689,1.105607,1.099212,0.495662
0.199312,0.013634,6.5e-05,0.113,0.307028,0.420171,0.555864,0.656495,0.727813,0.834661,0.936761,1.035626,1.1255,1.194147,1.253203,1.253255,1.147396,1.186528,1.182178,1.123254,1.167416,1.147863,1.189932,1.20079,1.179317,0.217263
0.186379,0.007252,0.003291,0.127335,0.308185,0.38656,0.522609,0.621102,0.681995,0.78614,0.952979,1.058873,1.149815,1.236615,1.300536,1.306412,1.207656,1.29131,1.237862,1.198032,1.253367,1.229742,1.253563,1.299125,1.232721,0.276912
0.177691,0.009118,0.001842,0.105615,0.255364,0.352952,0.485449,0.600939,0.660263,0.766033,0.969651,1.070864,1.171263,1.260756,1.309698,1.307304,1.204985,1.310736,1.248403,1.184679,1.246187,1.212545,1.245557,1.271894,1.240742,0.138952
0.169743,0.012281,0.001723,0.096799,0.219532,0.302419,0.41940500000000003,0.52978,0.603253,0.708493,0.895983,0.995859,1.096955,1.171215,1.244344,1.233445,1.178801,1.265507,1.225589,1.15479,1.193353,1.212472,1.213539,1.230316,1.204724,0.570761
0.1676,0.00303,6.6e-05,0.083235,0.235572,0.330967,0.462323,0.575012,0.6568,0.775215,0.880173,0.986748,1.058152,1.12358,1.176749,1.175914,1.106773,1.169181,1.141038,1.084879,1.138281,1.133637,1.178568,1.155667,1.146614,0.601904
0.169044,0.003209,0.00114,0.090226,0.256158,0.346461,0.47037,0.555507,0.653542,0.761303,0.879139,0.970368,1.060267,1.138449,1.1861,1.179615,1.081177,1.17027,1.150836,1.103668,1.151104,1.144213,1.156277,1.164755,1.145506,0.554887
0.18197,0.00781,0.003738,0.144665,0.337395,0.421092,0.590738,0.677287,0.745683,0.844585,0.895249,0.968324,1.039883,1.125041,1.182054,1.166379,1.080393,1.137918,1.138944,1.092154,1.143942,1.135885,1.14572,1.134778,1.130724,0.579766
0.173607,0.004909,0.001597,0.148377,0.326535,0.426522,0.566613,0.674103,0.745914,0.83651,0.9699,1.062707,1.13552,1.221012,1.261056,1.271753,1.165665,1.248549,1.237762,1.148886,1.206257,1.182111,1.209102,1.207631,1.213645,0.35397
0.181232,0.006041,0.000976,0.109993,0.26993,0.388306,0.520249,0.622792,0.707795,0.799528,0.958047,1.059758,1.142848,1.231972,1.280607,1.280413,1.256147,1.272855,1.220161,1.162071,1.221978,1.185114,1.212491,1.219071,1.128974,0.20435
0.233494,0.0,0.0,0.059909,0.21733,0.295651,0.436358,0.560728,0.643573,0.732581,0.924219,1.047156,1.146743,1.253763,1.308392,1.30328,1.211372,1.306919,1.280401,1.216162,1.259753,1.265557,1.257016,1.312297,1.268964,0.629974
0.220985,0.006117,0.000296,0.067128,0.144423,0.19661,0.312557,0.382448,0.462504,0.567723,0.69784,0.809884,0.950873,1.000996,1.107536,1.119104,0.993628,1.066451,1.088699,1.018701,1.055526,1.043776,1.067473,1.071988,1.022319,0.42636
0.226247,0.007252,0.0,0.142712,0.339799,0.42493,0.572843,0.648685,0.719198,0.810046,0.958829,1.067178,1.159357,1.242768,1.31818,1.312359,1.196857,1.283064,1.232461,1.194555,1.230812,1.224378,1.274,1.270148,1.22431,0.498103
0.224383,0.003831,4.1e-05,0.073837,0.183743,0.264547,0.382228,0.438698,0.528491,0.649882,0.956554,1.046122,1.138667,1.212453,1.29062,1.260247,1.163648,1.285128,1.213757,1.17363,1.183049,1.210848,1.26796,1.242086,1.223277,0.256047
0.217115,8.9e-05,0.000282,0.129152,0.249129,0.349078,0.48913,0.596612,0.684505,0.771611,0.989062,1.087267,1.180646,1.25336,1.312958,1.292666,1.216838,1.296187,1.247989,1.206936,1.230871,1.253007,1.222889,1.279074,1.268739,0.418002
0.202427,0.001434,0.0,0.137459,0.32988,0.436948,0.57475,0.678311,0.751331,0.821493,0.927018,1.041224,1.106554,1.169391,1.204234,1.188768,1.135742,1.208884,1.155727,1.099395,1.118838,1.131756,1.183689,1.154316,1.140273,0.520211
0.199639,0.0,0.0,0.089228,0.234328,0.331967,0.451593,0.541763,0.614084,0.707224,0.866594,0.982304,1.052501,1.120954,1.187891,1.175293,1.075504,1.136613,1.119992,1.058697,1.092574,1.087785,1.134617,1.130027,1.092914,0.514498
0.198894,0.0,0.0,0.088791,0.230864,0.320607,0.442194,0.517668,0.589218,0.669676,0.817482,0.922567,1.030771,1.091305,1.181014,1.197084,1.11724,1.114348,1.111579,1.066526,1.121949,1.145436,1.113911,1.162639,1.073836,0.723975
0.205505,0.0,0.0,0.034581,0.130634,0.200342,0.303151,0.372859,0.432929,0.513795,0.650292,0.757549,0.853686,0.954969,1.02353,1.166551,1.032225,1.086872,1.094319,1.036934,1.082474,1.042724,1.053473,1.084956,1.066701,0.606512
0.184126,8.4e-05,0.004901,0.146948,0.313243,0.43709,0.563105,0.644199,0.722762,0.802771,1.048134,1.115,1.198559,1.277401,1.320982,1.293573,1.312936,1.309015,1.277184,1.213298,1.23662,1.25822,1.273419,1.304824,1.246479,0.589736
0.174747,0.000278,0.000702,0.061636,0.158943,0.220707,0.305163,0.430297,0.485659,0.595781,0.836688,0.871814,1.00506,1.051143,1.135377,1.116599,1.078637,1.058186,1.067205,1.061249,1.078207,1.05223,1.060912,1.014463,0.972439,0.534473
0.171868,0.0,0.000329,0.155421,0.194261,0.261511,0.353146,0.417021,0.464389,0.550538,0.740184,0.788058,0.950811,1.016078,1.078196,1.108593,1.06826,1.076338,1.100563,1.062813,1.095974,1.077898,1.112528,1.08986,0.98943,0.375812
