ExG0407,ExG0412,ExG0415,ExG0427,ExG0506,ExG0516,ExG0520,ExG0523,ExG0527,ExG0531,ExG0602,ExG0614,ExG0617,ExG0620,ExG0623,ExG0627,ExG0630,ExG0713,ExG0716,ExG0719,ExG0721,ExG0725,ExG0728,ExG0802,ExG0808,ExG0812,ExG0818
-3e-05,-0.004676,0.00644,0.006933,0.077209,0.150972,0.200033,0.258669,0.19525,0.205222,0.428487,0.519357,0.553707,0.44597,0.467509,0.439971,0.446872,0.367215,0.350355,0.389991,0.373683,0.302673,0.300331,0.219205,0.160124,-0.03401,-0.049476
0.000797,-0.000245,0.001232,0.00705,0.06278,0.158589,0.213718,0.278502,0.21961,0.253119,0.439433,0.5061,0.54742,0.481943,0.515344,0.473046,0.464468,0.391187,0.369238,0.415608,0.396524,0.336529,0.331333,0.232315,0.139932,-0.030086,-0.032554
-0.001626,-0.003693,0.00351,0.008103,0.069772,0.164623,0.221485,0.264977,0.216835,0.230107,0.451388,0.495615,0.549483,0.461953,0.474513,0.41579,0.441494,0.369548,0.347196,0.370647,0.351013,0.283439,0.280239,0.216076,0.141266,-0.0266,-0.047534
-0.002044,-0.005814,-0.001887,-0.000281,0.043744,0.044492,0.082485,0.137204,0.105174,0.148331,0.272277,0.442706,0.466629,0.430785,0.396964,0.427459,0.426162,0.402239,0.384851,0.385101,0.380122,0.315674,0.307004,0.240162,0.17483,-0.017278,-0.037681
-0.009304,-0.013068,-0.01078,-0.00733,0.014372,0.011776,0.03472,0.070353,0.055723,0.043584,0.206962,0.321191,0.428669,0.425858,0.445125,0.402819,0.378101,0.389446,0.37116,0.396864,0.410263,0.376357,0.363533,0.259179,0.203056,-0.0098,-0.013146
-0.010246,-0.011606,-0.009482,-0.003359,0.015398,0.019003,0.043002,0.072889,0.049657,0.055568,0.229502,0.318145,0.421273,0.401446,0.445806,0.429135,0.404149,0.408233,0.351833,0.42385,0.415952,0.363342,0.356789,0.240118,0.170734,-0.017881,-0.005551
-0.008401,-0.009473,-0.012946,-0.006144,0.026442,0.006311,0.028041,0.070191,0.019587,-0.005385,0.101526,0.21396,0.262678,0.287489,0.349311,0.341595,0.363829,0.342191,0.306684,0.35204,0.343162,0.297325,0.316824,0.212463,0.150043,-0.032436,0.017646
-0.008535,-0.010941,-0.012457,-0.006268,0.022225,0.013359,0.053749,0.120942,0.06977,0.063426,0.232784,0.312259,0.392203,0.355262,0.380255,0.441007,0.383491,0.375865,0.347622,0.403638,0.394966,0.358343,0.343588,0.245066,0.160516,-0.029364,-0.021872
-0.009764,-0.007158,-0.004298,7.9e-05,0.06356,0.091049,0.166582,0.232714,0.194794,0.191866,0.399237,0.508121,0.560711,0.473505,0.499297,0.481586,0.467698,0.426551,0.405536,0.445615,0.423793,0.377704,0.3567,0.257956,0.162215,-0.033454,-0.048848
-0.009806,-0.00667,-0.003076,0.001945,0.088926,0.087317,0.152786,0.190143,0.159077,0.159071,0.35567,0.502432,0.516298,0.462478,0.515632,0.447259,0.438435,0.39378,0.350461,0.351555,0.359822,0.279674,0.274831,0.157382,0.082605,-0.044999,-0.044985
-0.010094,-0.010161,-0.006093,-0.00682,0.026294,0.005984,0.038524,0.08433,0.043452,0.036372,0.182726,0.263061,0.35227,0.365056,0.41882,0.405732,0.379132,0.335829,0.315154,0.352133,0.381172,0.299474,0.281659,0.181674,0.08679,-0.043289,-0.028168
-0.007929,-0.007083,-0.010013,-0.007494,0.036995,0.014331,0.041799,0.077371,0.06258,0.053497,0.254117,0.331951,0.368872,0.371129,0.410144,0.42745,0.37408,0.333708,0.32689,0.346345,0.381017,0.348649,0.294324,0.222131,0.121583,-0.031632,-0.038561
-0.004781,-0.002101,-0.004466,-0.003,0.05751,0.103161,0.152962,0.219751,0.181433,0.189094,0.440707,0.472701,0.517764,0.496803,0.543564,0.484104,0.465115,0.407024,0.390943,0.411121,0.403202,0.361434,0.314246,0.196389,0.141523,-0.037794,-0.054005
-0.004302,-0.003785,-0.005143,-0.004128,0.054214,0.090282,0.156313,0.220623,0.166666,0.182021,0.403782,0.505735,0.539068,0.477594,0.536454,0.491912,0.463622,0.416635,0.356489,0.403555,0.398039,0.360429,0.326516,0.218874,0.144794,-0.041999,-0.050289
-0.003861,-0.003773,-0.004986,-0.001009,0.095424,0.113993,0.174495,0.245708,0.179268,0.196836,0.399695,0.503753,0.523256,0.460792,0.495242,0.485763,0.461598,0.429962,0.369479,0.423257,0.447033,0.390045,0.372455,0.253061,0.155128,-0.043945,-0.027085
-0.003886,-0.006844,-0.00514,-0.001416,0.08263,0.10491,0.159079,0.223901,0.172267,0.194766,0.412762,0.520101,0.523326,0.451418,0.471357,0.48296,0.472569,0.431925,0.36768,0.404871,0.459844,0.393124,0.370735,0.253153,0.163384,-0.035893,-0.028116
-0.00648,-0.007481,-0.007349,-0.004082,0.07022,0.094895,0.154552,0.215489,0.165392,0.178215,0.410203,0.474397,0.527512,0.489565,0.467104,0.487114,0.445779,0.397476,0.360729,0.378317,0.430418,0.351044,0.336082,0.199817,0.135517,-0.036213,-0.051637
-0.00538,-0.007359,-0.003004,-0.002696,0.084156,0.096594,0.161441,0.224507,0.158439,0.172842,0.435896,0.494901,0.515681,0.492257,0.501713,0.487807,0.452679,0.405898,0.357829,0.384023,0.415877,0.346532,0.32082,0.196457,0.124054,-0.036579,-0.057162
-0.004523,-0.007834,0.000374,-0.004569,0.049449,0.069708,0.11951,0.18198,0.112584,0.122046,0.330623,0.367628,0.420435,0.417163,0.451101,0.447497,0.410942,0.372979,0.343086,0.406504,0.415635,0.387147,0.328027,0.216801,0.146156,-0.028919,-0.040113
-0.00344,-0.006724,-0.000821,-0.000921,0.064489,0.077431,0.136458,0.185144,0.130891,0.14979,0.382716,0.364063,0.42598,0.411872,0.444738,0.443935,0.400859,0.357151,0.341675,0.386661,0.390515,0.3657,0.311528,0.203578,0.146998,-0.037255,-0.043216
-0.002342,-0.006804,-0.001837,-0.00018,0.054858,0.096435,0.162173,0.229481,0.178522,0.189839,0.435096,0.44353,0.488855,0.470743,0.488271,0.494741,0.411471,0.386653,0.402752,0.434672,0.431506,0.383419,0.350108,0.213893,0.148222,-0.041069,-0.057334
-0.00421,-0.00808,-0.005615,-0.000677,0.065615,0.103079,0.163603,0.240981,0.181621,0.191214,0.448644,0.475936,0.503612,0.477729,0.506978,0.49671,0.446127,0.409742,0.404933,0.48376,0.447435,0.416641,0.363091,0.246508,0.172656,-0.035011,-0.056409
-0.003786,-0.007299,-0.005534,-0.000784,0.112454,0.114113,0.173512,0.256985,0.182468,0.212077,0.520757,0.463864,0.485603,0.4557,0.534394,0.506165,0.462022,0.44172,0.41928,0.505511,0.492213,0.488264,0.407176,0.32677,0.239403,-0.025027,-0.049716
-0.003916,-0.008783,-0.001225,-0.00038,0.112508,0.140558,0.207589,0.290879,0.21033,0.24167,0.544116,0.502312,0.499122,0.461647,0.531795,0.513313,0.466646,0.457748,0.427254,0.489052,0.473212,0.48752,0.410923,0.327302,0.234978,-0.022566,-0.044799
-0.00595,-0.006162,0.000168,-0.000721,0.076618,0.135744,0.205007,0.274323,0.210638,0.236042,0.537517,0.513544,0.514444,0.493237,0.530684,0.518642,0.448804,0.412655,0.381927,0.400498,0.392757,0.356389,0.322632,0.20571,0.131691,-0.035637,-0.066084
-0.004609,-0.00488,-0.0023,-0.002641,0.101545,0.108004,0.169883,0.23417,0.172947,0.20752,0.449032,0.514191,0.517814,0.488475,0.501451,0.485779,0.447585,0.401842,0.381337,0.404129,0.384931,0.325466,0.301579,0.168923,0.108073,-0.049557,-0.06061
-0.005887,-0.004511,-0.007522,-0.006293,0.053239,0.032296,0.079993,0.145298,0.101462,0.123695,0.319201,0.391807,0.447507,0.430854,0.444837,0.482318,0.416135,0.391182,0.378082,0.441267,0.409895,0.367375,0.340239,0.218162,0.138852,-0.043552,-0.034214
-0.005506,-0.000464,-0.000553,0.001164,0.073267,0.117928,0.197492,0.262981,0.190036,0.199468,0.450261,0.465755,0.528095,0.495265,0.507144,0.515896,0.422301,0.401235,0.38479,0.421609,0.397991,0.32902,0.317548,0.182527,0.105627,-0.038071,-0.056149
-0.004583,-0.000278,-0.004711,-0.001763,0.056878,0.078149,0.142386,0.208489,0.143779,0.173223,0.433215,0.459361,0.516893,0.499368,0.512197,0.521083,0.442324,0.414707,0.399947,0.447919,0.417962,0.355029,0.347284,0.199653,0.125988,-0.03789,-0.05971
-0.003051,-0.000231,-0.00437,-0.001382,0.082608,0.072582,0.134963,0.213581,0.145754,0.165233,0.427103,0.442958,0.48997,0.479471,0.52409,0.515913,0.448487,0.420652,0.396894,0.446846,0.397954,0.331439,0.323425,0.179031,0.083028,-0.05024,-0.054267
-0.003215,-0.000671,-0.004921,0.000858,0.071146,0.114038,0.186169,0.281121,0.175418,0.205106,0.471402,0.469528,0.477657,0.496773,0.522258,0.541258,0.436634,0.427531,0.389315,0.428452,0.393097,0.326095,0.331354,0.180954,0.070497,-0.050633,-0.064414
-0.004714,0.001949,-0.000165,0.000523,0.074059,0.134001,0.20002,0.284984,0.199738,0.210858,0.490866,0.487481,0.486824,0.504514,0.528165,0.536004,0.441472,0.411776,0.377192,0.432581,0.384317,0.341674,0.329569,0.201876,0.114087,-0.031388,-0.057784
-0.005545,-0.001801,-0.001656,0.002486,0.07835,0.098904,0.157617,0.219776,0.155224,0.174607,0.431436,0.435964,0.462889,0.468541,0.486393,0.501744,0.42264,0.391494,0.367552,0.397043,0.355589,0.294269,0.293492,0.174547,0.089824,-0.038671,-0.053455
-0.004955,-0.004036,-0.001534,-0.004879,0.039378,0.052288,0.100463,0.15449,0.103396,0.109298,0.321456,0.344733,0.424106,0.415979,0.476812,0.458044,0.398516,0.38953,0.33865,0.374061,0.346083,0.276746,0.304427,0.194398,0.124287,-0.029724,-0.038782
-0.006059,-0.001861,0.000634,-0.005893,0.021818,0.040099,0.080403,0.120384,0.087438,0.139373,0.397969,0.371739,0.447282,0.438586,0.476079,0.494387,0.397618,0.423901,0.381722,0.435164,0.395685,0.298248,0.320193,0.191174,0.094053,-0.032393,-0.022392
-0.005764,-0.003981,-0.003239,-0.004148,0.019805,0.055386,0.103001,0.152749,0.107872,0.144544,0.410283,0.390222,0.443284,0.453376,0.471529,0.491993,0.42098,0.417519,0.387248,0.424843,0.39058,0.293038,0.316585,0.183501,0.086086,-0.039411,-0.048265
-0.005407,-0.005626,0.000671,-0.004339,0.030513,0.069591,0.116882,0.153472,0.11363,0.141817,0.418764,0.380274,0.435532,0.435125,0.467821,0.47005,0.426452,0.385445,0.375231,0.389757,0.362045,0.291069,0.319431,0.216217,0.126066,-0.053925,-0.065411
-0.005975,-0.006427,0.000987,-0.004307,0.020646,0.051888,0.093591,0.138953,0.110402,0.148748,0.422602,0.421925,0.451894,0.455938,0.466983,0.496519,0.417951,0.384639,0.360625,0.39482,0.378146,0.302269,0.320052,0.226752,0.116358,-0.047032,-0.072387
-0.005923,-0.005794,0.002233,0.000524,0.02868,0.087977,0.143232,0.193749,0.157895,0.190191,0.452597,0.476038,0.498811,0.481087,0.509004,0.494715,0.413157,0.401096,0.364456,0.417482,0.391939,0.340007,0.32128,0.243568,0.14986,-0.023483,-0.065736
-0.005819,-0.010299,0.00109,0.000492,0.024232,0.068341,0.113992,0.153267,0.124181,0.148357,0.369858,0.432786,0.466912,0.45876,0.48564,0.475652,0.383322,0.391818,0.357684,0.393522,0.380489,0.307312,0.29531,0.212541,0.126505,-0.027568,-0.049369
-0.004461,-0.008859,0.000869,-0.003545,0.008458,0.037312,0.077599,0.116725,0.087318,0.123303,0.33116,0.410388,0.439456,0.429297,0.474798,0.457986,0.400436,0.425602,0.389916,0.43653,0.415812,0.355384,0.341327,0.239228,0.155671,-0.029347,-0.045738
-0.003008,-0.007631,-0.003476,-0.001492,0.012539,0.040093,0.081841,0.136308,0.104588,0.12177,0.320398,0.390305,0.434778,0.423237,0.462678,0.435957,0.383753,0.388419,0.353094,0.410532,0.375807,0.299832,0.288791,0.204505,0.124603,-0.036011,-0.045322
-0.001672,-0.005435,-0.000575,-0.000948,0.030858,0.074781,0.118219,0.171405,0.121266,0.139103,0.350834,0.359457,0.408316,0.41172,0.431022,0.437642,0.357795,0.364225,0.336896,0.40133,0.386513,0.353493,0.305796,0.253113,0.166457,-0.027314,-0.024467
-0.000118,-0.006242,-0.001265,-0.001431,0.022978,0.066841,0.103245,0.159219,0.110471,0.141251,0.383578,0.415515,0.478017,0.448215,0.465947,0.47918,0.394405,0.400946,0.382,0.477518,0.463147,0.445726,0.350184,0.312808,0.201558,-0.006248,-0.027127
-0.000268,-0.003388,0.001421,-0.00392,0.02562,0.046538,0.079087,0.126776,0.072975,0.113722,0.350726,0.44449,0.47193,0.432039,0.44551,0.480327,0.397276,0.384706,0.377481,0.457671,0.434325,0.409729,0.341879,0.295518,0.218061,0.009194,-0.033764
-0.00108,-0.002191,0.00185,-0.00169,0.043225,0.108713,0.163207,0.240918,0.166629,0.189565,0.498484,0.463161,0.521565,0.460568,0.452813,0.47461,0.394677,0.378187,0.345656,0.430534,0.405658,0.375667,0.304534,0.251089,0.175943,-0.017185,-0.037171
-0.000338,-0.001723,0.007434,-0.000527,0.038179,0.106562,0.161219,0.213804,0.155667,0.157972,0.450842,0.417327,0.455053,0.420719,0.424521,0.44273,0.376971,0.332257,0.304234,0.351436,0.345408,0.30717,0.248264,0.195414,0.137247,-0.026513,-0.023994
-0.001421,-0.007528,0.000698,-0.007212,0.025345,0.008511,0.026053,0.042266,-0.007967,0.00097,0.102614,0.143894,0.221184,0.284582,0.281786,0.356342,0.278685,0.280507,0.258753,0.241085,0.301256,0.243181,0.207991,0.169072,0.097074,-0.027141,-0.019908
-0.002394,-0.009163,0.002255,-0.003905,0.019845,0.06374,0.101651,0.139952,0.11588,0.130407,0.385184,0.446368,0.492719,0.463885,0.45109,0.474024,0.380798,0.38407,0.37179,0.35974,0.397704,0.366178,0.294261,0.223321,0.146695,-0.017081,-0.033146
-0.005255,-0.011493,-6.3e-05,-0.004691,0.020957,0.061167,0.104125,0.148493,0.120981,0.124775,0.358546,0.431327,0.474951,0.451631,0.469135,0.45144,0.386106,0.37708,0.353249,0.35686,0.389433,0.354657,0.295941,0.228261,0.161806,-0.014069,-0.036151
-0.00367,-0.004047,-7e-06,0.000897,0.047577,0.101613,0.13883,0.192958,0.153803,0.166522,0.435119,0.49072,0.537919,0.492941,0.507576,0.491455,0.445429,0.433154,0.38299,0.409333,0.423348,0.346196,0.313196,0.213874,0.117027,-0.028565,-0.053154
-0.001305,-0.001113,-0.000175,-0.003673,0.041463,0.119942,0.156729,0.211061,0.183585,0.19553,0.452447,0.485912,0.553166,0.499905,0.495682,0.490115,0.414572,0.383951,0.34216,0.364952,0.352204,0.311385,0.263317,0.188762,0.103181,-0.032302,-0.052362
0.000231,-0.004681,-0.0034,-0.006222,0.020134,0.099954,0.147864,0.226356,0.22434,0.131475,0.329094,0.479674,0.513647,0.491451,0.493033,0.520085,0.409918,0.412434,0.375652,0.415664,0.40134,0.402009,0.317186,0.270069,0.183232,-0.023033,-0.042368
0.000688,-0.000544,-0.003394,0.003069,0.053066,0.141247,0.184743,0.257371,0.206089,0.196709,0.467111,0.510637,0.549196,0.488855,0.505263,0.482837,0.409427,0.424218,0.371478,0.409271,0.394231,0.402264,0.319113,0.253616,0.174487,-0.024935,-0.05325
-0.000476,-0.001196,-0.001587,-0.000821,0.053758,0.144143,0.195556,0.263165,0.206853,0.208736,0.461263,0.544935,0.561846,0.496272,0.527849,0.489013,0.432929,0.375757,0.394513,0.423894,0.411574,0.401785,0.334503,0.253846,0.173625,-0.029716,-0.055324
-0.000371,-0.001332,-1.6e-05,0.003107,0.067264,0.149183,0.185188,0.246356,0.205013,0.204349,0.438747,0.513825,0.532783,0.469557,0.529708,0.488855,0.440734,0.404163,0.438049,0.446068,0.449027,0.44211,0.364366,0.305244,0.212822,-0.028421,-0.032697
0.002658,-0.000343,-0.001058,0.005335,0.080396,0.145376,0.185965,0.261105,0.204955,0.218845,0.427457,0.46985,0.544887,0.477587,0.469688,0.473583,0.433314,0.403038,0.394919,0.42961,0.432545,0.416591,0.341402,0.271749,0.189178,-0.037201,-0.03286
0.005291,-0.00135,0.000796,0.005386,0.054462,0.14256,0.183689,0.251457,0.189448,0.203519,0.425016,0.484726,0.554888,0.476191,0.449477,0.471267,0.421066,0.401356,0.369424,0.391417,0.411143,0.350979,0.322473,0.245175,0.183322,-0.039096,-0.052616
0.001584,-0.001049,0.001698,0.005206,0.053656,0.144011,0.190797,0.258244,0.180767,0.186674,0.394202,0.468271,0.523217,0.477,0.448451,0.467667,0.416174,0.364882,0.364555,0.381095,0.391664,0.356582,0.324602,0.25666,0.185248,-0.038258,-0.041909
-0.002116,-0.003747,0.002614,0.004067,0.045438,0.128895,0.171188,0.24523,0.172238,0.187171,0.438882,0.505883,0.525619,0.504677,0.488575,0.484753,0.454317,0.418621,0.442777,0.443437,0.445862,0.441192,0.403988,0.346335,0.256592,-0.030731,-0.042792
-0.002694,-0.000994,0.00468,0.004133,0.051514,0.138731,0.178989,0.252779,0.191348,0.216538,0.458504,0.510879,0.555533,0.512886,0.495183,0.472488,0.460285,0.40955,0.39837,0.447231,0.436549,0.410581,0.33513,0.318709,0.22909,-0.021012,-0.042363
-0.005478,-0.001946,0.003048,0.003339,0.048712,0.140051,0.179097,0.242827,0.186182,0.213765,0.400831,0.484399,0.534381,0.491323,0.471701,0.431455,0.417235,0.367885,0.336739,0.364837,0.370112,0.305747,0.248854,0.217155,0.156018,-0.026862,-0.038836
-0.006739,-0.003473,-0.004634,-0.002002,0.023765,0.062107,0.086156,0.139002,0.076834,0.120258,0.257361,0.461167,0.483125,0.453316,0.432409,0.428886,0.396929,0.349066,0.346275,0.351686,0.390472,0.306169,0.274051,0.232204,0.182831,-0.019615,-0.033108
-0.004022,-0.011123,-0.015353,-0.002742,0.010389,0.011995,0.039557,0.095675,0.079329,0.043512,0.200478,0.325664,0.440408,0.446862,0.467195,0.446245,0.43529,0.355135,0.344029,0.30663,0.333072,0.309557,0.312801,0.236676,0.156912,-0.003232,0.017567
-0.002915,-0.011938,-0.013017,-0.001057,0.012671,0.027868,0.063,0.117812,0.084023,0.085755,0.271311,0.368728,0.469454,0.445167,0.468926,0.462415,0.466177,0.368479,0.335623,0.322835,0.347337,0.292097,0.319664,0.213223,0.126689,-0.03823,-0.02995
-0.001286,-0.006115,-0.007381,0.003624,0.052646,0.08699,0.138627,0.187735,0.164412,0.159226,0.383545,0.46085,0.528849,0.517111,0.525611,0.515885,0.499947,0.423907,0.402897,0.368387,0.409584,0.329219,0.337272,0.204522,0.091268,-0.05318,-0.047232
-0.003803,-0.006851,-0.007533,-0.004028,0.026192,0.044453,0.097169,0.147949,0.131427,0.126927,0.379139,0.477422,0.520121,0.504917,0.510617,0.497779,0.510599,0.415871,0.404617,0.36752,0.393881,0.299052,0.31182,0.184643,0.06895,-0.057344,-0.049835
-0.002855,-0.007389,-0.004904,-0.000557,0.031524,0.052373,0.101109,0.15798,0.152413,0.127898,0.387904,0.46283,0.536374,0.51204,0.524466,0.484455,0.518026,0.438543,0.435283,0.427924,0.430418,0.394406,0.389345,0.275007,0.153739,-0.043932,-0.042677
-0.001426,-0.007402,-0.00686,0.001543,0.047674,0.06937,0.110793,0.16611,0.148805,0.137584,0.404798,0.477267,0.553268,0.534322,0.553035,0.489374,0.506991,0.449392,0.455724,0.446614,0.453069,0.409755,0.398714,0.271774,0.153419,-0.044407,-0.041407
-0.001859,-0.011342,-0.008562,-0.002387,0.019152,0.039439,0.07401,0.14172,0.103333,0.102527,0.349916,0.465314,0.496509,0.494648,0.500312,0.475267,0.490021,0.375135,0.398788,0.336985,0.375687,0.301112,0.321972,0.181431,0.093692,-0.04333,-0.039565
-0.000472,-0.008097,-0.008183,0.001211,0.051757,0.058713,0.108311,0.179191,0.142557,0.122975,0.376959,0.411205,0.465763,0.489945,0.461846,0.443238,0.445272,0.314888,0.326431,0.245677,0.286733,0.176372,0.214924,0.080478,0.00854,-0.049075,-0.037313
0.00024,-0.007025,-0.012448,-0.000205,0.046594,0.085218,0.132085,0.20488,0.166218,0.169563,0.49214,0.434512,0.5074,0.497294,0.500739,0.491799,0.487184,0.437525,0.416609,0.3892,0.416007,0.345728,0.339134,0.188627,0.09685,-0.0442,-0.044503
0.000563,-0.007339,-0.012761,1.5e-05,0.032825,0.048542,0.085089,0.153282,0.113514,0.137329,0.427646,0.475017,0.523714,0.506127,0.522545,0.501559,0.495707,0.452194,0.425822,0.395143,0.430759,0.361739,0.371868,0.210483,0.114387,-0.050988,-0.044443
0.000902,-0.005469,-0.011083,0.001736,0.058061,0.087572,0.131144,0.209921,0.153582,0.17523,0.43353,0.47448,0.540962,0.52726,0.536487,0.520885,0.515697,0.462909,0.436394,0.363187,0.397486,0.332049,0.325399,0.185581,0.080747,-0.063948,-0.049059
0.001339,-0.007033,-0.01167,-0.000619,0.057864,0.09028,0.130586,0.196403,0.142551,0.168137,0.42032,0.480431,0.525626,0.516301,0.51234,0.514552,0.512868,0.438273,0.416686,0.311322,0.356324,0.285032,0.275695,0.134284,0.045219,-0.058534,-0.05359
-0.000395,-0.00583,-0.011613,-8.3e-05,0.053376,0.057231,0.101143,0.168198,0.121045,0.111324,0.326993,0.383128,0.452461,0.460209,0.478424,0.451749,0.445097,0.383442,0.388754,0.320405,0.377412,0.326657,0.320544,0.199696,0.125079,-0.040286,-0.051617
-0.001629,-0.007043,-0.008853,0.003854,0.104798,0.093618,0.153253,0.229345,0.138343,0.153098,0.411916,0.45436,0.506073,0.510471,0.517722,0.499597,0.474799,0.402172,0.393243,0.336242,0.379264,0.320633,0.322538,0.172296,0.103253,-0.04925,-0.053551
-0.001262,-0.008504,-0.006294,0.004895,0.060898,0.083859,0.134447,0.215232,0.140694,0.152968,0.446622,0.472234,0.51603,0.511618,0.553845,0.48882,0.499998,0.423659,0.423266,0.388701,0.429425,0.374234,0.363641,0.210403,0.137381,-0.049672,-0.041797
-0.001165,-0.008104,-0.011838,0.001,0.055951,0.051682,0.095648,0.183554,0.112752,0.133107,0.397057,0.471141,0.496973,0.499504,0.537708,0.490356,0.498101,0.431696,0.430719,0.409276,0.432431,0.363518,0.377586,0.223074,0.144684,-0.042735,-0.040941
4.3e-05,-0.005238,-0.006344,0.00562,0.074092,0.133034,0.181801,0.276788,0.199909,0.203356,0.4746,0.437952,0.502599,0.50863,0.5357,0.509827,0.50075,0.42801,0.439711,0.392545,0.406144,0.393005,0.380746,0.240138,0.167421,-0.03895,-0.043257
0.000547,-0.005382,-0.00696,0.005612,0.083215,0.111029,0.163145,0.266196,0.187039,0.189039,0.441053,0.485154,0.542794,0.513013,0.541139,0.51632,0.527342,0.433995,0.43865,0.411328,0.414151,0.389865,0.374248,0.235329,0.158346,-0.05267,-0.054816
0.0004,-0.00352,-0.005381,0.005991,0.094664,0.137893,0.19392,0.295025,0.209812,0.209225,0.451286,0.484828,0.546877,0.5324,0.550359,0.524185,0.51806,0.43371,0.388336,0.378692,0.398507,0.368761,0.353061,0.205057,0.141484,-0.040142,-0.05575
0.003749,0.001039,-0.002768,-0.001563,0.065259,0.094702,0.152445,0.234342,0.160344,0.168745,0.399203,0.440934,0.499792,0.496022,0.495836,0.502275,0.467713,0.44888,0.397841,0.355351,0.382274,0.316607,0.335538,0.15737,0.103902,-0.061117,-0.057652
0.005235,-0.00124,-0.001777,-0.003502,0.028253,0.042044,0.096691,0.1572,0.10599,0.133913,0.417354,0.450239,0.494697,0.499312,0.537808,0.518191,0.502718,0.444466,0.430877,0.301265,0.342465,0.284005,0.330455,0.150304,0.07323,-0.05004,-0.045353
0.007135,0.001473,-0.003188,-0.003483,0.043992,0.032131,0.078468,0.138666,0.095829,0.114107,0.383684,0.424607,0.466741,0.497915,0.523671,0.515045,0.504602,0.459044,0.45001,0.329749,0.376824,0.3289,0.353256,0.183886,0.104372,-0.044263,-0.046131
